source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other,coordinates,SL_opera,SL_malibu,SL_aua,SL_zvartnoc,SL_dalma,SL_yerevan_mall,SL_shumyan_cemetery,SL_nork_cemetery,SL_central_cemetery,SL_davtashen_cemetery,SL_zeytun_cemetery,SL_yerablur,SL_avan_cemetery,SL_baghramyan_subway,SL_shengavit_subway,SL_barekamutyun_subway,SL_yeritasardakan_subway,SL_zoravar_subway,SL_sasunci_subway,SL_gorcarain_subway,SL_gergin_subway,SL_charbakh_subway,SL_avan,SL_massiv,L_payment_terminal,L_pharmacy,L_atm,L_car_wash,L_waste_disposal,L_parking,L_bank,L_clinic,L_fuel,L_school,L_place_of_worship,L_music_school,L_university,L_kindergarten,L_bus_station,L_hospital,L_prison,L_stripclub
bars,6-NM3-7,170000.0,100.0,3.0,6.0,10.0,2.0,1,0,0,0,1,0,0,1,44.552282393219535,40.19046429667407,0,1,0,0,0,1,0,0,"(40.19046429667407, 44.552282393219535)",3198,3851,4067,13576,5566,5879,8202,534,4554,7351,2498,9065,2740,5025,7583,4915,2792,4023,5531,7135,7414,8862,4071,6135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bars,4-3-1433,225000.0,125.0,3.0,6.0,16.0,2.0,0,1,1,1,0,1,0,1,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-3-1434,295000.0,105.0,3.0,3.0,5.0,2.0,0,1,0,1,0,1,0,0,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-3-1431,160000.0,95.0,3.0,4.0,5.0,1.0,0,0,0,0,1,0,0,0,44.52473536231635,40.20625843913501,0,1,0,0,0,1,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,1-2-991,290000.0,55.0,2.0,1.0,5.0,1.0,0,1,0,1,1,1,0,0,44.505052000470215,40.183781674798254,0,1,0,0,1,0,0,0,"(40.183781674798254, 44.505052000470215)",887,262,962,9548,1502,3179,4441,3684,4660,4983,4730,5140,6390,1776,4619,1692,1288,1522,3249,4780,4182,5603,7651,4785,3,3,6,3,2,6,4,2,1,2,1,1,1,2,0,0,0,0
bars,4-2-201,135000.0,55.3,2.0,11.0,13.0,1.0,0,0,1,1,0,1,0,1,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,1-B-97,450000.0,84.6,2.0,4.0,16.0,1.0,0,1,1,0,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,4-3-1432,205000.0,64.0,3.0,8.0,14.0,1.0,0,1,1,1,1,1,0,1,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,1-B-128,950000.0,174.0,4.0,5.0,15.0,2.0,0,0,0,1,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0,"(40.199176396159615, 44.55827345658594)",3949,4631,4631,14382,6336,6913,8667,1205,5625,7395,1797,9928,1673,5481,8617,5377,3565,5000,6589,8209,8416,9874,3006,7229,0,3,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
bars,4-3-1412,220000.0,90.0,3.0,2.0,5.0,1.0,0,1,0,1,1,1,0,0,44.48842560030741,40.19502146089586,0,1,0,0,1,0,0,0,"(40.19502146089586, 44.48842560030741)",2477,2128,1392,8852,1770,4523,2755,4963,6524,3274,5275,4938,7293,517,5575,600,2846,3327,4767,6061,4997,6220,8423,6419,10,6,4,2,15,4,4,0,0,2,0,0,4,0,0,1,0,0
bars,1-2-990,250000.0,50.0,2.0,2.0,5.0,1.0,0,1,0,1,1,1,0,0,44.5215976,40.18607885,0,1,0,0,1,0,0,0,"(40.18607885, 44.5215976)",552,1203,1617,10953,2920,3853,5710,2267,4189,5596,3600,6491,5039,2668,5493,2559,146,1836,3708,5370,5176,6638,6331,4921,10,7,25,2,3,3,9,0,0,3,2,0,4,1,0,4,0,0
bars,4-3-1181,159999.99999999997,91.0,4.0,3.0,5.0,1.0,0,0,0,0,1,0,0,0,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,1-3-1912,120000.0,85.0,3.0,2.0,4.0,1.0,0,0,0,0,1,0,0,0,44.45609932611657,40.15477242139723,0,1,0,0,0,1,0,0,"(40.15477242139723, 44.45609932611657)",6097,5416,5866,4733,3857,3773,4815,8789,7051,7809,9985,562,11604,5705,2755,5738,6449,5103,4339,3926,2309,1998,12891,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bars,1-3-2133,606000.0,220.0,5.0,5.0,6.0,3.0,0,1,0,1,1,1,0,1,44.5776738850503,40.21711810886293,0,1,0,0,1,0,0,0,"(40.21711810886293, 44.5776738850503)",6342,7026,6796,16687,8676,9491,10528,3766,8076,8570,2722,12336,930,7459,11194,7368,5991,7549,9176,10796,10972,12434,458,9780,0,7,5,2,3,2,6,0,0,5,0,0,0,3,0,1,0,0
bars,6-NM3-6,400000.0,100.0,3.0,1.0,5.0,2.0,1,0,0,0,1,0,0,1,44.47934247499251,40.15066008382748,0,1,0,0,0,1,0,0,"(40.15066008382748, 44.47934247499251)",4966,4347,5111,6703,3255,1873,5626,7403,5061,8064,8914,2396,10270,5322,844,5315,5243,3606,2404,1958,282,1322,11592,3427,11,7,6,2,3,1,8,1,0,3,0,0,0,3,0,0,0,0
bars,1-3-2132,190000.0,84.0,3.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.5273774,40.17699785,0,0,0,1,0,1,0,0,"(40.17699785, 44.5273774)",1446,1779,2595,11125,3314,3314,6482,2410,3073,6680,4253,6565,5274,3634,5017,3530,1206,1442,3025,4680,4823,6276,6605,3983,0,1,2,0,0,4,1,0,1,5,0,0,3,1,0,0,0,0
bars,1-N-430,700000.0,145.0,5.0,8.0,11.0,3.0,0,1,0,1,0,1,0,1,44.51166722152143,40.182206184659805,0,1,0,0,1,0,0,0,"(40.182206184659805, 44.51166722152143)",512,326,1291,10014,2001,3128,5028,3208,4189,5420,4462,5544,5984,2259,4691,2163,828,1222,3093,4705,4321,5774,7270,4514,11,10,16,6,5,5,12,4,0,4,0,1,1,5,0,4,0,0
bars,6-ACH3-126,85000.0,56.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,0,0,44.476933542701154,40.20438901998362,0,0,0,1,1,0,0,0,"(40.20438901998362, 44.476933542701154)",3832,3547,2689,8701,2977,5803,1893,6071,7951,2087,5949,5374,8100,1636,6656,1746,4170,4749,6102,7278,6034,7097,9114,7775,1,10,14,1,2,1,2,0,1,2,0,0,0,3,0,2,0,0
bars,4-3-1429,360000.0,305.0,4.0,5.0,14.0,2.0,0,1,0,1,1,1,0,1,44.499437857296144,40.19210576699806,0,1,0,0,1,0,0,0,"(40.19210576699806, 44.499437857296144)",1492,1240,428,9500,1720,4082,3729,4022,5686,3942,4570,5323,6477,746,5372,655,1856,2561,4221,5675,4863,6209,7661,5801,2,3,2,3,4,2,2,1,1,3,0,0,0,0,0,0,0,0
bars,4-3-1427,115000.0,83.0,3.0,7.0,14.0,1.0,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543,0,0,1,0,0,0,0,1,"(40.19625902492543, 44.50164222859443)",1614,1563,488,9886,2212,4544,3862,3853,5964,3648,4190,5779,6169,676,5864,566,1910,2924,4655,6141,5360,6708,7317,6202,4,3,2,4,5,1,1,1,2,0,0,0,0,0,0,0,0,0
bars,4-2-203,95000.0,37.0,2.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,44.51872985,40.20413115,0,1,0,0,1,0,0,0,"(40.20413115, 44.51872985)",2039,2514,1778,11580,3789,5635,5350,2695,6172,4124,2509,7435,4573,2253,7152,2165,1994,3701,5594,7216,6726,8142,5663,6920,0,3,8,2,1,2,6,1,4,2,0,0,0,1,0,0,0,0
bars,6-NM2-5,108000.0,55.18,2.0,4.0,5.0,1.0,1,0,0,0,1,0,0,0,44.47934247499251,40.15066008382748,0,1,0,0,0,1,0,0,"(40.15066008382748, 44.47934247499251)",4966,4347,5111,6703,3255,1873,5626,7403,5061,8064,8914,2396,10270,5322,844,5315,5243,3606,2404,1958,282,1322,11592,3427,11,7,6,2,3,1,8,1,0,3,0,0,0,3,0,0,0,0
bars,6-D3-208,124000.0,105.0,3.0,2.0,14.0,1.0,0,0,0,0,0,0,0,1,44.4701813882256,40.21611126911036,0,0,1,0,0,1,0,0,"(40.21611126911036, 44.4701813882256)",5075,4880,3925,9240,4398,7224,2328,7002,9317,976,6467,6454,8677,2901,8027,2999,5373,6134,7525,8688,7394,8382,9549,9197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bars,6-D3-207,163000.0,72.0,3.0,2.0,11.0,1.0,0,0,0,0,1,1,0,1,44.4567380668362,40.166016462777485,0,1,0,0,1,0,0,0,"(40.166016462777485, 44.4567380668362)",5432,4749,5006,5016,3062,3900,3565,8210,7184,6583,9187,776,10945,4685,3409,4733,5816,4745,4468,4516,2810,3054,12196,5856,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0
bars,4-3-111,775000.0000000001,342.0,8.0,8.0,9.0,4.0,0,0,1,1,1,1,0,1,44.50384769146143,40.19855807840442,0,1,0,0,1,0,0,0,"(40.19855807840442, 44.50384769146143)",1691,1758,683,10176,2527,4807,4044,3702,6088,3558,3914,6092,5928,867,6157,770,1933,3120,4895,6407,5661,7017,7056,6413,6,5,5,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0
bars,4-3-93,235000.0,220.0,7.0,4.0,4.0,3.0,0,0,0,1,0,1,0,0,44.48842560030741,40.19502146089586,0,1,0,0,1,0,0,0,"(40.19502146089586, 44.48842560030741)",2477,2128,1392,8852,1770,4523,2755,4963,6524,3274,5275,4938,7293,517,5575,600,2846,3327,4767,6061,4997,6220,8423,6419,10,6,4,2,15,4,4,0,0,2,0,0,4,0,0,1,0,0
bars,4-3-23,200000.00000000003,110.0,4.0,3.0,5.0,2.0,0,1,0,1,0,1,0,0,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
bars,4-2-151,125000.0,80.0,2.0,14.0,16.0,1.0,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706,0,0,1,0,0,1,0,0,"(40.19794363418706, 44.49978402004816)",1858,1795,730,9844,2305,4730,3699,4033,6206,3404,4259,5805,6280,515,6014,418,2148,3152,4859,6324,5494,6822,7405,6421,7,8,6,6,6,0,2,1,2,1,0,0,0,0,0,0,0,0
bars,4-1-27,90000.0,46.5,1.0,2.0,7.0,1.0,0,0,0,0,0,0,0,0,44.57251521346963,40.21266289465016,0,1,0,0,1,0,0,0,"(40.21266289465016, 44.57251521346963)",5707,6392,6202,16080,8055,8830,10007,3105,7448,8190,2234,11706,305,6902,10533,6808,5350,6892,8515,10135,10314,11776,1096,9130,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
bars,4-3-1426,180000.0,113.0,4.0,3.0,5.0,2.0,0,0,0,1,1,1,0,0,44.4972968,40.20489739999999,0,0,0,1,1,0,0,0,"(40.20489739999999, 44.4972968)",2588,2592,1513,10091,2965,5510,3569,4413,6976,2661,4236,6269,6372,902,6740,905,2827,3952,5654,7098,6197,7482,7406,7222,3,5,3,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0
bars,4-3-1428,156000.0,84.0,3.0,8.0,14.0,1.0,0,0,0,1,0,0,0,1,44.491346750379165,40.19366433254226,0,0,1,0,0,0,0,1,"(40.19366433254226, 44.491346750379165)",2189,1840,1122,8985,1637,4325,3022,4710,6248,3497,5105,4974,7088,448,5440,480,2561,3059,4546,5881,4878,6139,8238,6185,6,6,1,2,11,3,1,1,0,2,0,0,1,0,0,2,0,0
bars,1-N-428,360000.0,121.0,4.0,11.0,13.0,2.0,1,0,0,0,1,0,0,1,44.499472776670245,40.180107053322125,0,1,0,0,0,1,0,0,"(40.180107053322125, 44.499472776670245)",1479,794,1434,8960,942,2748,4181,4260,4673,5152,5355,4523,7000,1965,4080,1909,1862,1462,2909,4341,3610,5011,8268,4530,0,1,6,2,0,7,1,1,0,2,0,0,0,0,0,2,0,0
bars,4-3-1396,192000.0,67.0,3.0,7.0,14.0,1.0,0,1,0,0,1,1,0,1,44.499155086504345,40.19562050194883,0,1,0,0,1,0,0,0,"(40.19562050194883, 44.499155086504345)",1725,1585,573,9667,2049,4473,3656,4058,6020,3592,4411,5580,6392,490,5750,379,2048,2929,4611,6065,5231,6562,7540,6184,2,7,3,6,5,1,2,2,2,1,0,0,0,2,0,0,0,0
bars,1-3-2131,330000.00000000006,108.0,4.0,2.0,5.0,2.0,0,0,0,1,1,1,0,0,44.51642634119875,40.18161375666288,0,0,0,1,0,1,0,0,"(40.18161375666288, 44.51642634119875)",500,734,1574,10375,2392,3213,5431,2864,3922,5703,4260,5879,5678,2592,4837,2491,589,1210,3104,4754,4513,5976,6978,4417,20,5,31,3,6,10,20,0,0,2,2,0,0,1,0,0,0,0
bars,1-3-1838,750000.0,265.0,5.0,4.0,5.0,3.0,0,0,0,1,1,1,0,0,44.5215976,40.18607885,0,1,0,0,1,0,0,0,"(40.18607885, 44.5215976)",552,1203,1617,10953,2920,3853,5710,2267,4189,5596,3600,6491,5039,2668,5493,2559,146,1836,3708,5370,5176,6638,6331,4921,10,7,25,2,3,3,9,0,0,3,2,0,4,1,0,4,0,0
bars,4-2-205,105000.0,59.0,2.0,1.0,14.0,1.0,0,1,0,0,0,1,0,1,44.48897174994312,40.20145330939894,0,0,1,0,1,0,0,0,"(40.20145330939894, 44.48897174994312)",2806,2606,1654,9293,2485,5213,2805,5003,7051,2617,5011,5552,7118,621,6292,718,3125,3896,5433,6764,5713,6926,8181,7066,0,2,3,2,0,0,0,1,1,3,1,0,1,2,0,1,0,0
bars,4-3-1424,285000.0,81.0,3.0,6.0,10.0,2.0,0,1,0,1,1,1,0,1,44.4979285663246,40.20385877909912,0,1,0,0,1,0,0,0,"(40.20385877909912, 44.4979285663246)",2463,2465,1386,10068,2868,5392,3599,4327,6850,2784,4209,6209,6330,815,6633,807,2707,3825,5532,6982,6096,7388,7379,7097,5,10,8,3,3,1,5,1,0,2,0,1,0,0,0,0,0,0
bars,4-3-1423,410000.0,165.0,5.0,8.0,8.0,4.0,1,0,0,0,1,0,0,1,44.52141545745753,40.160291821818525,0,1,0,0,0,1,0,0,"(40.160291821818525, 44.52141545745753)",2908,2776,3853,10314,3494,1859,6951,4209,1822,7942,6170,5763,6998,4731,3472,4650,2885,1446,1367,2881,3478,4822,8328,2065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
bars,4-3-1421,193000.0,97.0,3.0,5.0,8.0,2.0,1,0,0,0,0,0,0,1,44.52141545745753,40.160291821818525,0,1,0,0,0,1,0,0,"(40.160291821818525, 44.52141545745753)",2908,2776,3853,10314,3494,1859,6951,4209,1822,7942,6170,5763,6998,4731,3472,4650,2885,1446,1367,2881,3478,4822,8328,2065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
bars,4-3-1420,201000.0,81.0,3.0,5.0,8.0,2.0,1,0,0,0,1,0,0,1,44.52141545745753,40.160291821818525,0,1,0,0,0,1,0,0,"(40.160291821818525, 44.52141545745753)",2908,2776,3853,10314,3494,1859,6951,4209,1822,7942,6170,5763,6998,4731,3472,4650,2885,1446,1367,2881,3478,4822,8328,2065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
bars,4-2-157,290000.0,110.0,4.0,5.0,7.0,2.0,1,0,0,0,1,0,0,1,44.50164222859443,40.19625902492543,0,1,0,0,0,1,0,0,"(40.19625902492543, 44.50164222859443)",1614,1563,488,9886,2212,4544,3862,3853,5964,3648,4190,5779,6169,676,5864,566,1910,2924,4655,6141,5360,6708,7317,6202,4,3,2,4,5,1,1,1,2,0,0,0,0,0,0,0,0,0
bars,4-2-204,110000.0,75.0,2.0,3.0,9.0,1.0,0,0,0,1,1,1,0,1,44.4972968,40.20489739999999,0,0,0,1,0,0,0,1,"(40.20489739999999, 44.4972968)",2588,2592,1513,10091,2965,5510,3569,4413,6976,2661,4236,6269,6372,902,6740,905,2827,3952,5654,7098,6197,7482,7406,7222,3,5,3,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0
bars,6-Sh2-50,105000.0,44.0,2.0,10.0,12.0,1.0,0,1,0,0,0,1,0,1,44.47162875,40.14904435,1,0,0,0,1,0,0,0,"(40.14904435, 44.47162875)",5524,4883,5572,6056,3635,2552,5607,8029,5720,8254,9478,1920,10891,5679,1293,5684,5821,4236,3081,2463,945,927,12209,4020,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,1,0,0
bars,1-DH-10,661600.0,206.75,4.0,5.0,8.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-11,533920.0,166.85,4.0,5.0,8.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-12,591850.0,169.1,4.0,6.0,8.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-21,528300.0,176.1,4.0,3.0,8.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-20,555520.0,179.2,5.0,3.0,5.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-25,558360.0,169.2,4.0,5.0,5.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-8,688380.0,208.5,4.0,5.0,5.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-27,519050.0,148.3,4.0,6.0,8.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-15,2300000.0,710.25,7.0,8.0,8.0,5.0,1,0,1,0,1,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-DH-22,667680.0,208.65,5.0,4.0,5.0,2.0,1,0,1,0,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,1-N-43,450000.00000000006,157.0,4.0,6.0,6.0,2.0,0,0,1,0,0,1,0,1,44.5247969,40.17890785,0,1,0,0,1,0,0,0,"(40.17890785, 44.5247969)",1141,1500,2290,10968,3087,3331,6202,2424,3347,6376,4149,6424,5292,3331,5023,3226,913,1371,3090,4757,4791,6252,6618,4155,0,1,6,0,0,7,3,1,1,0,0,0,7,1,0,0,0,0
bars,4-3-1382,315000.0,131.0,4.0,5.0,7.0,2.0,1,0,0,0,1,1,0,1,44.52141545745753,40.160291821818525,0,1,0,0,0,1,0,0,"(40.160291821818525, 44.52141545745753)",2908,2776,3853,10314,3494,1859,6951,4209,1822,7942,6170,5763,6998,4731,3472,4650,2885,1446,1367,2881,3478,4822,8328,2065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
bars,4-3-1419,270000.0,90.0,3.0,4.0,9.0,2.0,0,0,0,0,0,1,0,1,44.50164222859443,40.19625902492543,0,1,0,0,1,0,0,0,"(40.19625902492543, 44.50164222859443)",1614,1563,488,9886,2212,4544,3862,3853,5964,3648,4190,5779,6169,676,5864,566,1910,2924,4655,6141,5360,6708,7317,6202,4,3,2,4,5,1,1,1,2,0,0,0,0,0,0,0,0,0
bars,1-3-2627,359000.0,98.0,4.0,2.0,5.0,1.0,0,1,0,0,0,1,0,0,44.51548071604492,40.19013906690871,0,0,0,1,1,0,0,0,"(40.19013906690871, 44.51548071604492)",461,1012,970,10637,2602,4067,5109,2675,4805,4913,3600,6267,5284,2005,5623,1894,574,2122,4014,5640,5236,6679,6531,5368,9,4,12,0,1,1,5,1,0,2,0,0,1,3,0,0,0,0
bars,4-3-1418,255000.0,110.0,3.0,2.0,5.0,2.0,0,1,0,0,0,1,0,1,44.50603348930943,40.19194689069822,0,1,0,0,1,0,0,0,"(40.19194689069822, 44.50603348930943)",1014,1002,144,9991,2066,4090,4284,3463,5360,4255,4102,5735,5953,1195,5503,1086,1338,2362,4153,5691,5040,6434,7155,5657,1,3,8,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0
bars,1-3-2003,420000.0,180.0,4.0,4.0,4.0,2.0,0,0,0,1,1,0,0,0,44.5215976,40.18607885,0,1,0,0,1,0,0,0,"(40.18607885, 44.5215976)",552,1203,1617,10953,2920,3853,5710,2267,4189,5596,3600,6491,5039,2668,5493,2559,146,1836,3708,5370,5176,6638,6331,4921,10,7,25,2,3,3,9,0,0,3,2,0,4,1,0,4,0,0
bars,6-Ach3-124,115000.0,76.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.4684631,40.199323,0,0,0,1,1,0,0,0,"(40.199323, 44.4684631)",4228,3813,3152,7789,2818,5590,1048,6692,8057,2748,6761,4608,8875,2162,6227,2272,4604,4852,5960,6967,5583,6518,9931,7647,1,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0
bars,1-3-2097,270000.0,92.0,3.0,6.0,8.0,2.0,0,0,0,1,1,1,0,1,44.505052000470215,40.183781674798254,0,1,0,0,1,0,0,0,"(40.183781674798254, 44.505052000470215)",887,262,962,9548,1502,3179,4441,3684,4660,4983,4730,5140,6390,1776,4619,1692,1288,1522,3249,4780,4182,5603,7651,4785,3,3,6,3,2,6,4,2,1,2,1,1,1,2,0,0,0,0
bars,1-A-122,695000.0,155.0,4.0,4.0,6.0,3.0,0,1,0,0,1,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,1,0,0,0,"(40.19493042144863, 44.50523170804844)",1298,1340,285,10082,2264,4413,4176,3537,5680,3947,3987,5899,5915,1005,5800,894,1577,2701,4487,6014,5321,6700,7086,5995,1,0,1,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0
bars,4-3-1416,178000.0,100.0,3.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,44.509269992836,40.20967865714541,0,0,0,1,1,0,0,0,"(40.20967865714541, 44.509269992836)",2678,2961,1960,11229,3832,6081,4685,3697,7014,3120,3151,7317,5331,1908,7471,1862,2760,4283,6126,7681,6980,8334,6308,7573,0,2,1,2,1,2,3,1,0,3,0,0,1,1,0,1,0,0
bars,1-N-415,585000.0,140.0,4.0,5.0,16.0,3.0,1,0,0,0,0,0,0,1,44.50439786901182,40.18091474247,0,1,0,0,0,1,0,0,"(40.18091474247, 44.50439786901182)",1069,387,1280,9384,1368,2856,4514,3836,4450,5240,4990,4931,6590,2027,4301,1951,1441,1264,2934,4457,3874,5303,7866,4489,9,8,15,2,1,5,5,2,0,2,0,1,1,1,0,1,0,0
