source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
153,bars,1-3-2060,3157.8947368421054,95.0,4.0,3.0,10.0,1.0,0,1,0,0,1,1,0,1,44.51181945133735,40.183313571671,0,0,1,0,1,0,0,0
154,bars,4-3-1332,1704.9180327868853,152.5,4.0,5.0,11.0,2.0,0,0,0,0,0,1,0,1,44.52473536231635,40.20625843913501,0,0,1,0,1,0,0,0
155,bars,1-2-971,4732.142857142857,56.0,2.0,4.0,5.0,1.0,0,0,0,0,0,1,0,0,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0
156,bars,1-S-73,12000.0,200.0,4.0,9.0,4.0,2.0,0,1,1,1,1,1,1,1,44.434781436092,40.14165398792,0,1,0,0,0,0,0,1
157,bars,1-S-71,6250.0,208.0,4.0,9.0,7.0,2.0,0,0,1,1,1,1,0,1,44.434781436092,40.14165398792,0,1,0,0,0,0,0,1
158,bars,1-N-162,4500.0,200.0,4.0,5.0,10.0,2.0,0,0,0,0,1,1,0,1,44.5074118246583,40.18475498588536,0,1,0,0,1,0,0,0
159,bars,1-3-1981,4035.714285714286,140.0,3.0,2.0,4.0,1.0,0,0,0,1,1,1,0,0,44.52381655212627,40.19066524195801,0,1,0,0,0,1,0,0
160,bars,4-3-1393,2717.391304347826,138.0,4.0,7.0,8.0,2.0,0,0,0,0,0,1,0,1,44.49295122036639,40.19511929491431,0,1,0,0,1,0,0,0
161,bars,1-3-2108,6336.363636363636,110.0,4.0,3.0,6.0,1.0,0,0,0,1,1,1,0,0,44.5215976,40.18607885,0,1,0,0,1,0,0,0
162,bars,1-N-278,2800.0,225.0,4.0,6.0,15.0,4.0,1,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288,0,1,0,0,0,1,0,0
163,bars,1-3-2107,2700.6172839506175,129.6,4.0,3.0,5.0,1.0,0,0,0,1,1,1,0,0,44.5273774,40.17699785,0,1,0,0,0,1,0,0
164,bars,1-3-2018,2944.4444444444443,90.0,3.0,4.0,4.0,2.0,0,0,0,0,0,1,0,0,44.50603348930943,40.19194689069822,0,1,0,0,1,0,0,0
165,bars,1-3-2028,1822.9166666666667,96.0,3.0,1.0,15.0,1.0,0,0,0,0,0,1,0,1,44.5055185,40.185361400000005,0,0,1,0,0,1,0,0
166,bars,1-2-982,3250.0,80.0,2.0,3.0,4.0,1.0,0,0,0,0,1,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,0,1,0,0
167,bars,2-1-44,1555.5555555555557,45.0,1.0,3.0,4.0,1.0,0,1,0,1,0,1,0,0,44.49588581289186,40.17851819863655,0,0,0,1,1,0,0,0
168,bars,6-Mal-48,2300.0,100.0,3.0,8.0,16.0,2.0,0,0,0,0,1,0,0,1,44.5902935,40.18955105,0,1,0,0,1,0,0,0
169,bars,6-Av3-154,1620.3703703703704,108.0,3.0,12.0,16.0,2.0,1,0,0,0,1,0,0,1,44.5388218,40.222082400000005,0,1,0,0,0,1,0,0
170,bars,1-3-2095,4142.857142857143,70.0,3.0,2.0,6.0,1.0,0,0,0,1,0,1,0,0,44.5180200101794,40.18203709652422,0,1,0,0,1,0,0,0
171,bars,6-Ach-119,1796.4071856287424,100.2,4.0,7.0,18.0,2.0,1,0,0,0,1,0,0,1,44.46234708546167,40.1906722427931,0,1,0,0,0,1,0,0
172,bars,6-D4-101,2596.153846153846,104.0,4.0,2.0,15.0,2.0,0,1,0,0,1,1,0,1,44.4567380668362,40.166016462777485,0,1,0,0,1,0,0,0
173,bars,4-2-198,1808.8235294117646,68.0,2.0,5.0,5.0,1.0,0,0,0,0,1,0,0,0,44.50264037003831,40.20040397660547,0,0,0,1,1,0,0,0
174,bars,1-3-2104,2222.222222222222,90.0,4.0,1.0,3.0,1.0,0,0,0,0,0,1,0,0,44.47752986786994,40.21777640245817,0,0,0,1,0,1,0,0
175,bars,4-3-1265,2254.901960784314,153.0,3.0,6.0,6.0,2.0,0,0,0,0,1,1,0,1,44.49978402004816,40.19794363418706,0,1,0,0,1,0,0,0
176,bars,1-3-1665,7000.0,250.0,4.0,5.0,5.0,2.0,0,0,0,1,1,1,0,0,44.50603348930943,40.19194689069822,0,1,0,0,1,0,0,0
177,bars,1-3-2102,4055.5555555555557,90.0,3.0,8.0,14.0,1.0,0,1,1,1,0,1,1,1,44.499472776670245,40.180107053322125,1,0,0,0,1,0,0,0
178,bars,4-2-197,2000.0,55.0,2.0,3.0,5.0,1.0,0,0,0,0,1,0,0,0,44.4972968,40.20489739999999,0,0,0,1,0,1,0,0
179,bars,2-3-156,3939.3939393939395,165.0,4.0,16.0,8.0,3.0,0,1,0,0,1,1,0,1,44.51811462379455,40.166993360178346,0,1,0,0,1,0,0,0
180,bars,4-3-1392,2000.0,71.0,3.0,3.0,14.0,1.0,1,0,0,0,0,0,0,1,44.51413593557797,40.21066440089994,0,1,0,0,0,1,0,0
181,bars,4-3-1391,2346.938775510204,98.0,3.0,3.0,8.0,2.0,0,1,0,0,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
182,bars,4-3-1217,1130.820399113082,90.2,3.0,9.0,9.0,1.0,0,0,0,1,1,1,0,1,44.49091100920923,40.204181641463855,0,0,1,0,1,0,0,0
183,bars,4-3-554,3208.5561497326203,187.0,4.0,4.0,16.0,2.0,0,1,1,1,1,1,0,1,44.50603348930943,40.19194689069822,0,1,0,0,1,0,0,0
184,bars,1-3-1771,2357.1428571428573,140.0,6.0,5.0,9.0,3.0,0,0,0,1,1,1,0,1,44.519048808509375,40.177015330930764,0,0,1,0,1,0,0,0
185,bars,1-А-114,2479.3388429752067,121.0,4.0,4.0,4.0,2.0,1,0,1,0,1,0,0,1,44.51228432718437,40.19590302536037,0,1,0,0,0,1,0,0
186,bars,4-3-1390,3440.8602150537636,93.0,3.0,10.0,11.0,1.0,0,0,0,0,1,0,0,1,44.4972968,40.20489739999999,0,1,0,0,1,0,0,0
187,bars,1-B-108,3142.8571428571427,105.0,3.0,3.0,10.0,2.0,0,1,0,0,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
188,bars,1-N-376,3333.3333333333335,105.0,4.0,7.0,11.0,2.0,0,1,0,0,0,1,0,1,44.5247969,40.17890785,0,1,0,0,1,0,0,0
189,bars,1-2-973,7115.384615384615,52.0,2.0,5.0,9.0,1.0,0,0,0,1,1,1,0,1,44.5055185,40.185361400000005,0,1,0,0,1,0,0,0
190,bars,1-N-421,5176.470588235294,170.0,4.0,21.0,22.0,3.0,0,0,1,1,1,1,0,1,44.583870697678144,40.21673211791397,0,1,0,0,1,0,0,0
191,bars,1-DH-6,2700.0,188.1,4.0,3.0,8.0,3.0,1,0,1,0,0,1,0,0,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0
192,bars,1-A-64,2657.004830917874,207.0,4.0,4.0,9.0,3.0,0,1,0,0,1,0,0,0,44.50523170804844,40.19493042144863,0,1,0,0,1,0,0,0
193,bars,1-N-120,4074.074074074074,54.0,2.0,2.0,18.0,1.0,0,0,0,1,1,0,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0
194,bars,1-A-107,4000.0,350.0,5.0,4.0,4.0,3.0,0,0,0,0,1,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0
195,bars,6-NN1-125,2000.0,32.0,1.0,4.0,4.0,1.0,0,0,0,0,1,1,0,0,44.55833520806485,40.200767144092175,0,0,0,1,1,0,0,0
196,bars,4-3-1389,1979.1666666666667,96.0,3.0,2.0,14.0,2.0,0,0,0,0,1,0,0,1,44.5046635,40.21198605,0,0,1,0,0,1,0,0
197,bars,1-N-390,1833.3333333333333,120.0,3.0,13.0,13.0,1.0,1,0,0,0,1,0,0,0,44.519048808509375,40.177015330930764,0,1,0,0,0,1,0,0
198,bars,1-2-981,2822.5806451612902,62.0,2.0,5.0,5.0,1.0,0,1,0,1,0,1,0,0,44.50548999069079,40.17725911263928,0,0,0,1,1,0,0,0
199,bars,1-A-99,2318.840579710145,69.0,3.0,7.0,8.0,1.0,0,1,0,0,0,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0
200,bars,1-N-420,3442.622950819672,366.0,7.0,7.0,11.0,4.0,0,1,1,0,1,1,0,1,44.5055185,40.185361400000005,0,1,0,0,1,0,0,0
201,bars,1-3-1958,3800.0,100.0,3.0,3.0,4.0,1.0,0,0,0,0,1,1,0,0,44.51642634119875,40.18161375666288,0,1,0,0,1,0,0,0
202,bars,1-3-2101,3000.0,90.0,3.0,4.0,11.0,1.0,0,0,0,1,1,1,0,1,44.51166722152143,40.182206184659805,0,0,1,0,0,0,0,1
203,bars,98976,1376.8115942028985,69.0,3.0,5.0,9.0,1.0,0,0,0,1,0,1,0,0,44.49015285,40.14596585,0,0,1,0,1,0,0,0
204,bars,4-3-1388,1735.2941176470588,68.0,3.0,3.0,5.0,1.0,0,0,0,0,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
205,bars,1-N-125,5333.333333333333,45.0,2.0,5.0,14.0,1.0,0,0,0,1,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
206,bars,4-2-69,2054.794520547945,73.0,2.0,4.0,5.0,1.0,0,0,0,0,1,0,0,0,44.5046635,40.21198605,0,0,0,1,0,1,0,0
207,bars,1-3-1762а,2000.0,100.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,1,0,0,0,1,0,0
208,bars,1-3-2100,1734.6938775510205,98.0,3.0,12.0,16.0,1.0,0,0,1,0,0,0,0,1,44.5273774,40.17699785,0,0,1,0,0,1,0,0
209,bars,2-3-172,1791.044776119403,67.0,3.0,2.0,14.0,1.0,0,0,0,0,1,1,0,1,44.52003469603711,40.17296185385123,0,0,1,0,0,1,0,0
210,bars,4-3-1387,2800.0,75.0,3.0,2.0,16.0,1.0,0,1,0,0,1,1,0,1,44.4972968,40.20489739999999,0,1,0,0,1,0,0,0
211,bars,4-3-1386,1875.0,80.0,3.0,2.0,5.0,1.0,0,1,0,0,1,1,0,0,44.51002309500625,40.20586486520793,0,1,0,0,1,0,0,0
212,bars,1-N-419,3336.2143474503023,115.7,4.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,44.52580270396352,40.17890932602983,0,1,0,0,1,0,0,0
213,bars,4-3-931,1136.3636363636363,110.0,4.0,14.0,14.0,1.0,0,0,0,0,0,0,0,1,44.509269992836,40.20967865714541,0,0,1,0,0,1,0,0
214,bars,1-N-418,3719.00826446281,121.0,3.0,4.0,7.0,2.0,0,1,0,1,0,1,0,1,44.5180200101794,40.18203709652422,0,1,0,0,1,0,0,0
215,bars,1-3-2017,2555.5555555555557,90.0,3.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
216,bars,6-Av3-153,2000.0,107.0,3.0,10.0,14.0,2.0,0,0,0,0,1,1,0,1,44.5388218,40.222082400000005,0,1,0,0,1,0,0,0
217,bars,4-3-1384,1323.5294117647059,102.0,4.0,10.0,14.0,1.0,0,0,0,0,0,1,0,1,44.509269992836,40.20967865714541,0,0,1,0,0,1,0,0
218,bars,6-Z3-259,2054.5454545454545,55.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,0,0,44.53131187614989,40.2057431020302,0,0,0,1,1,0,0,0
219,bars,1-3-2082,3085.1063829787236,94.0,3.0,3.0,13.0,3.0,0,0,0,1,1,1,0,1,44.583870697678144,40.21673211791397,0,0,1,0,1,0,0,0
220,bars,4-3-1360,3360.0,125.0,4.0,2.0,15.0,2.0,0,0,1,0,1,1,0,1,44.49857435,40.20958515,0,1,0,0,1,0,0,0
221,bars,1-N-384,3658.5365853658536,123.0,3.0,3.0,15.0,2.0,0,0,0,0,1,1,0,1,44.50439786901182,40.18091474247,0,1,0,0,1,0,0,0
222,bars,1-B-117,4111.111111111111,90.0,4.0,7.0,15.0,1.0,0,0,0,1,1,1,0,1,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0
223,bars,4-2-194,1612.9032258064515,68.2,2.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,0,1,0,1,0,0
224,bars,4-3-1383,2362.6373626373625,91.0,4.0,3.0,5.0,2.0,0,1,0,1,1,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
225,bars,6-NN3-340,2222.222222222222,171.0,4.0,10.0,14.0,1.0,0,1,0,0,1,1,0,1,44.56767632462467,40.1901200973952,0,1,0,0,1,0,0,0
226,bars,1-3-2098,2028.9855072463768,138.0,4.0,9.0,9.0,2.0,0,1,0,1,1,1,0,1,44.45609932611657,40.15477242139723,0,0,1,0,1,0,0,0
227,bars,6-NN2-213,1384.6153846153845,65.0,2.0,5.0,12.0,1.0,0,0,0,0,0,1,0,1,44.56766267869721,40.190976192401365,0,0,1,0,0,1,0,0
228,bars,1-1-440,3894.7368421052633,38.0,1.0,5.0,10.0,1.0,0,1,0,0,1,1,0,1,44.50449735,40.1832187,0,0,1,0,1,0,0,0
229,bars,1-A-109,3500.0,160.0,4.0,4.0,5.0,2.0,0,1,1,1,0,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,1,0,0,0
230,bars,4-3-1151,1108.433734939759,83.0,3.0,5.0,9.0,1.0,0,0,0,0,0,0,0,1,44.57251521346963,40.21266289465016,0,0,1,0,1,0,0,0
231,bars,1-2-978,2833.3333333333335,60.0,2.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,44.51642634119875,40.18161375666288,0,0,0,1,0,1,0,0
232,bars,2-3-171,3111.888111888112,143.0,4.0,1.0,7.0,2.0,0,0,0,0,0,1,0,1,44.5273774,40.17699785,0,1,0,0,1,0,0,0
233,bars,6-NN-339,1166.6666666666667,60.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,0,44.57111460185527,40.2061998983339,0,0,0,1,0,0,0,1
234,bars,4-3-1322,2039.4289598912305,147.1,4.0,3.0,4.0,2.0,0,0,1,1,1,1,0,0,44.52026531166853,40.1995721688172,0,1,0,0,1,0,0,0
235,bars,4-3-1381,2393.162393162393,117.0,3.0,6.0,17.0,1.0,1,0,0,0,1,0,0,1,44.51872985,40.20413115,0,1,0,0,0,1,0,0
236,bars,4-3-1355,2200.0,90.0,3.0,3.0,8.0,2.0,0,0,0,0,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
237,bars,4-3-1380,3448.2758620689656,174.0,3.0,1.0,4.0,1.0,0,0,0,0,0,1,0,0,44.4672332201912,40.19625664909909,0,0,0,1,1,0,0,0
238,bars,2-3-59,3750.0,80.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
239,bars,1-N-417,4054.054054054054,185.0,5.0,5.0,9.0,2.0,0,0,0,0,1,1,0,1,44.51181945133735,40.183313571671,0,1,0,0,1,0,0,0
240,bars,1-A-84,2000.0,190.0,4.0,3.0,8.0,3.0,0,1,0,1,1,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0
241,bars,1-2-977,3148.4257871064465,66.7,2.0,3.0,4.0,1.0,0,0,0,0,1,1,0,0,44.50948029563954,40.17885352616499,0,1,0,0,1,0,0,0
242,bars,4-2-192,3368.794326241135,56.4,2.0,5.0,8.0,1.0,0,1,0,0,1,1,0,1,44.4625288,40.172490550000006,0,1,0,0,1,0,0,0
243,bars,6-D3-195,2352.9411764705883,68.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,1,44.49633619872418,40.22328636163789,0,1,0,0,1,0,0,0
244,bars,6-NN-4,1375.0,120.0,3.0,5.0,7.0,2.0,0,0,0,0,1,1,0,1,44.56801074287233,40.19856932187552,0,1,0,0,1,0,0,0
245,bars,4-3-1378,1453.3333333333333,75.0,3.0,1.0,4.0,1.0,0,0,0,1,0,1,0,0,44.52026531166853,40.1995721688172,0,1,0,0,1,0,0,0
246,bars,1-S-51,5859.375,256.0,5.0,4.0,9.0,3.0,0,1,0,0,1,1,0,1,44.434781436092,40.14165398792,0,1,0,0,1,0,0,0
247,bars,4-3-1377,2888.8888888888887,90.0,3.0,4.0,9.0,2.0,1,0,0,0,1,0,0,1,44.50164222859443,40.19625902492543,0,1,0,0,0,1,0,0
248,bars,4-3-1286,1634.6153846153845,104.0,4.0,3.0,10.0,1.0,0,0,0,0,1,1,0,1,44.50603348930943,40.19194689069822,0,0,1,0,0,0,0,1
249,bars,1-A-117,3561.3870665417057,106.7,3.0,4.0,7.0,2.0,0,0,0,1,1,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0
250,bars,1-1-439,2441.860465116279,43.0,1.0,4.0,4.0,1.0,0,0,0,1,1,1,0,0,44.45609932611657,40.15477242139723,0,0,0,1,1,0,0,0
251,bars,1-1-438,3088.235294117647,34.0,1.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,44.50548999069079,40.17725911263928,0,0,0,1,0,1,0,0
252,bars,1-N-416,5057.851239669421,242.0,5.0,7.0,16.0,4.0,0,0,1,0,1,1,0,1,44.50439786901182,40.18091474247,0,1,0,0,1,0,0,0
253,bars,2-3-170,2363.6363636363635,165.0,4.0,2.0,10.0,2.0,0,0,1,1,1,1,0,1,44.51811462379455,40.166993360178346,0,1,0,0,1,0,0,0
254,bars,1-A-115,2688.1720430107525,93.0,3.0,5.0,6.0,2.0,1,0,0,0,0,0,0,0,44.51228432718437,40.19590302536037,0,1,0,0,0,1,0,0
255,bars,4-3-1376,2201.8348623853212,109.0,3.0,10.0,16.0,2.0,0,0,0,1,1,1,0,1,44.51872985,40.20413115,0,1,0,0,1,0,0,0
256,bars,1-3-2090,2012.1951219512196,82.0,3.0,3.0,4.0,1.0,0,1,0,1,0,1,0,0,44.499472776670245,40.180107053322125,0,0,0,1,1,0,0,0
257,bars,4-3-1365,2750.0,120.0,4.0,3.0,16.0,2.0,0,0,0,0,0,1,0,1,44.51413593557797,40.21066440089994,0,1,0,0,1,0,0,0
258,bars,6-Ach-118,1437.5,80.0,3.0,3.0,16.0,1.0,0,1,0,0,1,1,0,1,44.43443755,40.117706,0,0,1,0,1,0,0,0
259,bars,4-3-1372,2108.4337349397592,83.0,4.0,2.0,5.0,1.0,0,0,0,0,1,1,0,0,44.51002309500625,40.20586486520793,0,0,0,1,1,0,0,0
260,bars,4-3-1571,1350.0,100.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793,0,0,0,1,1,0,0,0
261,bars,4-3-1359,1748.5714285714287,175.0,4.0,3.0,16.0,2.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,1,0,1,0,0,0
262,bars,1-3-2093,2495.2380952380954,105.0,3.0,6.0,6.0,2.0,0,1,0,1,0,1,0,1,44.583870697678144,40.21673211791397,0,1,0,0,1,0,0,0
263,bars,4-3-1370,1760.0,75.0,2.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,0,1,0,0
264,bars,4-3-1362,2857.1428571428573,140.0,4.0,11.0,17.0,2.0,0,1,0,1,1,1,0,0,44.50603348930943,40.19194689069822,0,1,0,0,1,0,0,0
265,bars,4-3-1363,2647.0588235294117,170.0,5.0,5.0,9.0,2.0,0,1,0,0,0,0,0,0,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
266,bars,3-3-2091,3306.451612903226,124.0,4.0,3.0,6.0,2.0,0,1,0,0,0,1,0,0,44.51166722152143,40.182206184659805,0,1,0,0,1,0,0,0
267,bars,1-3-2034,2702.7027027027025,148.0,3.0,3.0,4.0,1.0,0,0,0,1,0,1,0,0,44.51642634119875,40.18161375666288,0,1,0,0,0,1,0,0
268,bars,4-3-1358,1967.032967032967,91.0,3.0,4.0,7.0,2.0,0,0,0,1,1,1,0,1,44.491346750379165,40.19366433254226,0,1,0,0,1,0,0,0
269,bars,1-N-338,2777.777777777778,90.0,3.0,4.0,11.0,1.0,0,0,0,0,0,1,0,1,44.51181945133735,40.183313571671,0,1,0,0,1,0,0,0
270,bars,1-A-113,3424.6575342465753,146.0,4.0,3.0,6.0,2.0,1,0,1,0,1,0,0,1,44.50523170804844,40.19493042144863,0,1,0,0,0,1,0,0
271,bars,1-3-2088,5578.800557880056,143.4,4.0,5.0,5.0,3.0,0,0,0,1,0,0,0,0,44.525275644939626,40.18489525304254,0,1,0,0,1,0,0,0
272,bars,4-3-1353,1318.6813186813188,91.0,3.0,2.0,9.0,1.0,0,0,0,0,0,1,0,1,44.4972968,40.20489739999999,0,0,1,0,0,1,0,0
273,bars,4-2-188,3923.076923076923,65.0,2.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0
274,bars,4-2-187,2181.818181818182,55.0,2.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,44.4972968,40.20489739999999,0,0,0,1,1,0,0,0
275,bars,4-2-186,2272.7272727272725,55.0,2.0,4.0,5.0,1.0,0,0,0,1,1,1,0,0,44.4972968,40.20489739999999,0,0,0,1,1,0,0,0
276,bars,4-3-1208,2021.276595744681,94.0,3.0,6.0,6.0,1.0,0,0,0,0,1,1,0,1,44.52473536231635,40.20625843913501,0,1,0,0,1,0,0,0
277,bars,4-3-1354,2321.4285714285716,112.0,3.0,10.0,12.0,1.0,0,0,0,0,0,1,0,1,44.50824234549154,40.20230021885149,0,1,0,0,1,0,0,0
278,bars,1-N-348,2000.0,135.0,3.0,4.0,9.0,2.0,0,0,0,0,1,1,0,1,44.5247969,40.17890785,0,1,0,0,0,1,0,0
279,bars,4-3-1357,2131.5789473684213,76.0,3.0,4.0,14.0,1.0,0,0,0,0,1,1,0,1,44.499155086504345,40.19562050194883,0,1,0,0,1,0,0,0
280,bars,4-3-1352,3033.0882352941176,108.8,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52026531166853,40.1995721688172,0,0,0,1,1,0,0,0
281,bars,4-3-1350,2060.6060606060605,82.5,3.0,5.0,5.0,1.0,0,1,0,1,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
282,bars,4-3--1349,2142.8571428571427,70.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,0,0,0,1,1,0,0,0
283,bars,4-3-1027,1371.4285714285713,87.5,3.0,1.0,10.0,2.0,0,0,0,0,0,1,0,1,44.509269992836,40.20967865714541,0,0,1,0,1,0,0,0
284,bars,4-3-1247,2631.5789473684213,76.0,3.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,44.499155086504345,40.19562050194883,0,0,0,1,0,1,0,0
285,bars,4-3-1256,2821.7821782178216,101.0,3.0,7.0,18.0,2.0,0,1,1,1,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
286,bars,1-3-2087,2418.181818181818,55.0,2.0,5.0,5.0,1.0,0,0,0,0,1,1,0,0,44.47752986786994,40.21777640245817,0,0,0,1,1,0,0,0
287,bars,4-3-1348,2771.739130434783,73.6,3.0,3.0,8.0,2.0,0,1,1,0,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
288,bars,4-3-1347,3333.3333333333335,72.0,3.0,3.0,4.0,1.0,0,1,0,0,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
289,bars,1-N-163,2790.6976744186045,215.0,4.0,9.0,12.0,3.0,0,0,1,0,1,1,0,1,44.50449735,40.1832187,0,1,0,0,1,0,0,0
290,bars,1-N-414,2444.4444444444443,135.0,3.0,3.0,4.0,2.0,0,0,0,1,1,1,0,1,44.499472776670245,40.180107053322125,0,1,0,0,1,0,0,0
291,bars,1-B-124,4857.142857142857,140.0,4.0,3.0,17.0,2.0,0,0,1,0,1,0,0,1,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0
292,bars,1-B-67,3235.294117647059,68.0,3.0,2.0,7.0,1.0,0,0,0,1,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
293,bars,1-T-1,5382.545174932718,260.1,4.0,6.0,12.0,3.0,0,1,1,0,1,1,0,1,44.52381655212627,40.19066524195801,0,1,0,0,1,0,0,0
294,bars,1-B-120,4396.551724137931,58.0,2.0,15.0,13.0,1.0,0,0,0,1,0,1,0,1,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0
295,bars,1-3-2086,3451.3274336283184,113.0,4.0,2.0,5.0,2.0,0,1,0,1,1,1,0,0,44.519048808509375,40.177015330930764,0,1,0,0,0,0,0,1
296,bars,4-3-282,2454.5454545454545,110.0,3.0,5.0,7.0,2.0,0,0,1,1,1,1,0,0,44.50472122504243,40.19100870974382,0,1,0,0,1,0,0,0
297,bars,1-T-5,5724.992193192465,192.14,4.0,10.0,12.0,3.0,0,1,0,0,1,1,0,1,44.52381655212627,40.19066524195801,0,1,0,0,1,0,0,0
298,bars,1-N-387,3833.3333333333335,120.0,3.0,9.0,10.0,2.0,0,1,0,0,0,1,0,1,44.52381655212627,40.19066524195801,0,1,0,0,1,0,0,0
299,bars,1-A-112,2758.6206896551726,58.0,2.0,2.0,7.0,1.0,0,0,0,0,1,1,0,1,44.50523170804844,40.19493042144863,0,1,0,0,1,0,0,0
300,bars,1-A-101,2878.787878787879,132.0,3.0,5.0,5.0,2.0,0,1,0,1,1,1,0,1,44.51228432718437,40.19590302536037,0,1,0,0,1,0,0,0
301,bars,6-D3-200,1614.2857142857142,70.0,2.0,14.0,18.0,1.0,1,0,0,0,1,0,0,1,44.49532827557046,40.21935278444905,0,1,0,0,0,1,0,0
302,bars,4-2-118,3389.830508474576,59.0,2.0,12.0,16.0,1.0,1,0,0,0,1,0,0,1,44.49082633472604,40.19822318396341,0,1,0,0,0,1,0,0
303,bars,4-2-185,3278.688524590164,61.0,2.0,5.0,11.0,1.0,0,1,0,0,1,1,0,1,44.4972968,40.20489739999999,0,1,0,0,1,0,0,0
304,bars,6-D4-98,2318.840579710145,138.0,4.0,2.0,5.0,2.0,0,0,0,0,0,1,0,1,44.4701813882256,40.21611126911036,0,1,0,0,1,0,0,0
305,bars,1-B-119,6338.028169014085,142.0,3.0,14.0,3.0,2.0,0,0,0,1,0,1,0,1,44.51863665459219,40.17606564344017,0,1,0,0,1,0,0,0
306,bars,1-3-2058,2771.7391304347825,92.0,3.0,9.0,11.0,2.0,0,1,0,1,1,1,0,1,44.51166722152143,40.182206184659805,0,0,1,0,1,0,0,0
307,bars,1-3-2083,5222.222222222223,90.0,3.0,3.0,6.0,1.0,0,0,0,1,1,0,0,0,44.5215976,40.18607885,0,1,0,0,0,1,0,0
308,bars,1-2-974,4347.826086956522,69.0,2.0,10.0,11.0,2.0,0,0,0,1,0,0,0,1,44.50449735,40.1832187,0,0,1,0,1,0,0,0
309,bars,1-2-968,6641.025641025641,39.0,2.0,8.0,15.0,1.0,0,1,0,0,1,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
310,bars,1-B-116,5000.0,63.0,2.0,9.0,14.0,1.0,0,0,1,1,0,1,0,1,44.55827345658594,40.199176396159615,0,1,0,0,1,0,0,0
311,bars,1-3-2085,3978.494623655914,93.0,3.0,2.0,9.0,1.0,0,0,0,0,0,0,0,1,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
