,source,id,price,area,rooms,floor,storeys,building_type,condition,bathroom_count,new_building,F_Elevator,F_Furniture,F_Heating System,F_Security,F_Internet,F_Balcony,F_Air Conditioner,latitude,longitude
806,myrealty,126553,240000,45,2,5,17,Monolit,New/Excellent Condition,1,1,1,1,0,1,1,0,1,44.51959732658925,40.20241187184684
807,myrealty,126572,500000,167,4,16,22,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.482691873318714,40.181589956787796
808,myrealty,126523,195000,95,4,10,13,Panel,New/Excellent Condition,2,0,1,1,1,0,1,0,0,44.519038948459674,40.17136765837956
809,myrealty,126470,490000,148,4,4,4,Stone,Good Condition,2,0,0,1,1,0,1,0,1,44.5180200101794,40.18203709652422
810,myrealty,126469,272000,55,2,5,6,Stone,New/Excellent Condition,1,0,1,1,1,1,1,0,1,44.514048989347714,40.1861605885798
811,myrealty,126447,410000,178,4,4,5,Stone,Good Condition,2,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342
812,myrealty,126345,150000,79,3,1,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501
813,myrealty,126287,750000,250,5,6,6,Stone,New/Excellent Condition,2,0,1,1,1,1,1,0,1,44.51166722152143,40.182206184659805
814,myrealty,126270,95000,74,3,3,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.48028805,40.20511795
815,myrealty,126227,400000,150,3,5,8,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801
816,myrealty,131576,215000,103,3,2,16,Panel,New/Excellent Condition,2,0,1,0,1,0,0,1,1,44.42128610507695,40.1879233237781
817,myrealty,126128,210000,95,3,4,15,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.5388218,40.222082400000005
818,myrealty,126112,205000,81,3,9,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254
819,myrealty,140818,115385,65,2,4,10,Panel,Good Condition,1,0,1,0,0,0,0,0,0,44.49141207406966,40.19293930149094
820,myrealty,126071,210000,130,3,4,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172
821,myrealty,126054,205000,80,2,10,10,Other,Good Condition,1,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805
822,myrealty,126025,70000,42,1,1,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883
823,myrealty,126024,105000,81,3,1,10,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.488778350000004,40.198756849999995
824,myrealty,125972,120000,90,3,4,12,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.529737999999995,40.1507024
825,myrealty,125967,85000,34,1,2,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586
826,myrealty,125886,175000,130,4,8,10,Monolit,Needs Renovation/Repair,1,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362
827,myrealty,125865,145000,76,3,7,12,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.4790618,40.2134186
828,myrealty,125863,480000,165,5,12,20,Monolit,New/Excellent Condition,3,1,0,0,0,0,0,0,0,44.51240035,40.1775186
829,myrealty,125852,130000,68,2,5,14,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.4567380668362,40.166016462777485
830,myrealty,125851,143000,67,3,5,12,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362
831,myrealty,125838,257000,94,3,10,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51060732169701,40.17531966023561
832,myrealty,125806,255000,91,3,1,9,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
833,myrealty,125805,250000,123,4,4,4,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.50449735,40.1832187
834,myrealty,125799,250000,110,3,4,4,Other,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.50449735,40.1832187
835,myrealty,126218,150000,72,3,4,8,Monolit,New/Excellent Condition,1,0,1,1,1,0,0,0,1,44.49978402004816,40.19794363418706
836,myrealty,126118,159000,43,2,5,9,Monolit,New/Excellent Condition,1,1,1,1,1,1,1,0,1,44.48439985,40.14520375
837,myrealty,125725,264000,106,4,6,6,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397
838,myrealty,125709,460000,125,3,6,12,Monolit,New/Excellent Condition,3,1,0,0,0,0,0,0,0,44.5273774,40.17699785
839,myrealty,125707,174000,98,3,7,10,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.4972968,40.20489739999999
840,myrealty,125604,275000,110,4,14,14,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.489355959454166,40.21403837276494
841,myrealty,125566,459000,102,3,11,17,Monolit,New/Excellent Condition,1,1,1,0,1,0,0,0,1,44.51863665459219,40.17606564344017
842,myrealty,125544,370000,93,3,2,9,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,1,44.514048989347714,40.1861605885798
843,myrealty,125467,470000,93,3,15,23,Monolit,New/Excellent Condition,2,1,1,1,1,0,0,0,1,44.519048808509375,40.177015330930764
844,myrealty,125423,100000,50,3,1,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.493826561382456,40.140887872078665
845,myrealty,125392,140000,70,3,2,15,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501
846,myrealty,125391,195000,65,3,9,15,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501
847,myrealty,125314,440000,128,3,4,9,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254
848,myrealty,125229,280000,76,3,10,18,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,0,44.489355959454166,40.21403837276494
849,myrealty,125222,145000,67,2,12,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846
850,myrealty,125220,150000,43,2,8,10,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51023319136248,40.171870020098616
851,myrealty,125213,87000,43,2,10,10,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.5139565495713,40.16673885182096
852,myrealty,125197,66000,64,2,16,16,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.515757328534164,40.16366263062315
853,myrealty,125183,150000,105,3,10,10,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094
854,myrealty,125166,360000,125,3,2,4,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801
855,myrealty,125153,130000,56,2,10,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123
856,myrealty,125141,310000,77,3,5,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.51548071604492,40.190139066908706
857,myrealty,125125,410000,130,3,4,12,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346
858,myrealty,125122,135000,84,4,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931
859,myrealty,125086,185000,176,4,1,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
860,myrealty,125082,360000,90,4,4,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397
861,myrealty,125081,530000,107,4,4,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.517821617617976,40.177431841441944
862,myrealty,125078,204000,140,3,8,9,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
863,myrealty,125072,330000,75,2,8,18,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.5074118246583,40.184754985885355
864,myrealty,124967,85700,60,2,1,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543
865,myrealty,124933,200000,90,4,5,8,Other,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.46234708546167,40.1906722427931
866,myrealty,124925,255000,156,3,4,10,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.476933542701154,40.20438901998362
867,myrealty,124918,345000,140,4,10,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801
868,myrealty,124908,210000,90,3,1,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.50449735,40.1832187
869,myrealty,124893,190000,110,4,9,11,Panel,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.51023319136248,40.171870020098616
870,myrealty,124874,235000,76,3,2,5,Stone,New/Excellent Condition,1,0,0,1,1,1,1,0,1,44.51344849450384,40.1767382062846
871,myrealty,124865,184000,82,3,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51413593557797,40.210664400899944
872,myrealty,124857,350000,150,4,5,9,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.50472122504243,40.19100870974382
873,myrealty,124851,550000,93,3,17,17,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017
874,myrealty,124834,450000,139,4,4,12,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.49857435,40.209585149999995
875,myrealty,124832,160000,74,3,2,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
876,myrealty,124831,200000,114,3,4,4,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
877,myrealty,124819,153000,86,3,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883
878,myrealty,124811,470000,130,3,10,11,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801
879,myrealty,124801,283000,79,2,14,18,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51872985,40.204131149999995
880,myrealty,124797,200000,98,3,9,12,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
881,myrealty,124763,158000,64,2,12,14,Other,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.50409202665325,40.17429211194108
882,myrealty,124735,145000,41,1,5,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
883,myrealty,124678,155000,70,2,4,10,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
884,myrealty,124665,130000,84,3,3,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793
885,myrealty,124690,450000,128,3,4,6,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.505052000470215,40.183781674798254
886,myrealty,124644,110000,47,2,3,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543
887,myrealty,124633,255000,87,3,3,5,Stone,New/Excellent Condition,2,0,0,1,1,0,1,0,1,44.5197902,40.1991886
888,myrealty,124626,123000,78,4,1,9,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172
889,myrealty,124592,130000,73,3,1,12,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793
890,myrealty,124563,330000,140,3,2,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793
891,myrealty,124436,138000,130,4,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.4682959089474,40.17581363323348
892,myrealty,124366,320000,285,6,3,13,Monolit,Needs Renovation/Repair,2,1,0,0,0,0,0,0,0,44.49857435,40.209585149999995
893,myrealty,124348,200000,87,3,9,11,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51023319136248,40.171870020098616
894,myrealty,124347,265000,79,2,5,9,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125
895,myrealty,124323,350000,116,3,5,14,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883
896,myrealty,124279,340000,73,3,4,12,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017
897,myrealty,127357,295000,53,2,13,16,Monolit,New/Excellent Condition,2,1,1,0,1,0,0,0,0,44.52381655212627,40.19066524195801
898,myrealty,124228,225000,107,4,3,9,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931
899,myrealty,124227,140000,65,4,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501
900,myrealty,124206,175000,85,3,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
901,myrealty,124189,290000,90,3,4,4,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.5044544,40.19219245
902,myrealty,124140,211500,72,3,7,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.48439985,40.14520375
903,myrealty,124119,300000,141,4,1,5,Stone,New/Excellent Condition,1,0,0,1,1,0,0,0,1,44.51002309500625,40.20586486520793
904,myrealty,124041,1012500,225,5,8,10,Monolit,Needs Renovation/Repair,4,1,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288
905,myrealty,124040,625500,139,4,5,10,Monolit,Needs Renovation/Repair,3,1,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288
906,myrealty,124009,205000,173,4,3,5,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.55833520806485,40.200767144092175
907,myrealty,124007,478250,191,4,4,6,Monolit,New/Excellent Condition,3,1,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172
908,myrealty,124006,220000,143,4,1,6,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.55833520806485,40.200767144092175
909,myrealty,123990,325000,121,3,3,13,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125
910,myrealty,123386,430000,117,3,4,4,Stone,New/Excellent Condition,2,0,0,1,1,1,1,0,1,44.514048989347714,40.1861605885798
911,myrealty,123359,165000,90,4,4,10,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123
912,myrealty,123306,180000,125,4,5,5,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342
913,myrealty,123298,250000,148,4,4,4,Stone,Needs Renovation/Repair,2,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
914,myrealty,123218,165000,94,3,3,11,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846
915,myrealty,123214,325000,140,4,7,10,Panel,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
916,myrealty,123196,180000,80,3,9,14,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
917,myrealty,123183,161000,80,3,3,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.51240035,40.1775186
918,myrealty,123079,380000,124,3,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
919,myrealty,123034,150000,76,3,3,6,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.49857435,40.209585149999995
920,myrealty,122998,182000,110,4,2,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586
921,myrealty,141356,160000,53,2,4,4,Stone,Good Condition,1,0,0,1,1,0,1,1,1,44.50948029563954,40.17885352616499
922,myrealty,122985,130000,67,2,6,8,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.44736525,40.2167556
923,myrealty,122945,211500,85,3,3,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.48439985,40.14520375
924,myrealty,123019,215000,89,3,4,4,Stone,New/Excellent Condition,1,0,0,1,1,1,0,0,0,44.499437857296144,40.19210576699806
925,myrealty,122908,210000,83,3,5,6,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397
926,myrealty,122893,350000,110,3,3,5,Other,Good Condition,1,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254
927,myrealty,122879,79500,30,1,5,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
928,myrealty,122868,220000,95,3,6,9,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805
929,myrealty,122844,230000,84,3,12,12,Monolit,Needs Renovation/Repair,2,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501
930,myrealty,122816,185000,176,3,1,5,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
931,myrealty,122813,185000,75,3,2,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
932,myrealty,122757,620000,165,4,5,5,Other,Good Condition,1,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254
933,myrealty,122709,230000,62,3,8,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51548071604492,40.190139066908706
934,myrealty,122706,480000,355,7,4,5,Stone,Good Condition,4,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
935,myrealty,122697,920000,220,5,10,15,Monolit,New/Excellent Condition,4,1,0,0,0,0,0,0,0,44.50449735,40.1832187
936,myrealty,122688,350000,94,3,4,12,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805
937,myrealty,122678,225000,90,3,6,11,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422
938,myrealty,122669,220000,107,4,3,5,Stone,Good Condition,2,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342
939,myrealty,122663,180000,98,3,14,16,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123
940,myrealty,122618,325000,121,3,4,18,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125
941,myrealty,122613,255000,60,2,3,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397
942,myrealty,122607,625000,187,3,6,19,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51240035,40.1775186
943,myrealty,122549,185000,76,4,9,9,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
944,myrealty,122548,510000,158,4,8,18,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.482691873318714,40.181589956787796
945,myrealty,122523,255000,98,3,5,5,Stone,Needs Renovation/Repair,1,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397
946,myrealty,122515,135000,34,2,2,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801
947,myrealty,124291,390000,98,4,8,8,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.508338489849905,40.097644140811504
948,myrealty,122491,220000,100,3,12,14,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
949,myrealty,122479,215000,71,3,7,9,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846
950,myrealty,122477,165000,66,4,1,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.50449735,40.1832187
951,myrealty,122464,300000,98,3,8,11,Panel,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
952,myrealty,122460,163000,78,3,6,12,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125
953,myrealty,122456,164000,78,3,4,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.49857435,40.209585149999995
954,myrealty,122428,175000,110,4,4,6,Stone,Good Condition,2,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
955,myrealty,122909,540000,156,4,9,18,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.583870697678144,40.21673211791397
956,myrealty,122412,380000,118,4,4,5,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254
957,myrealty,124107,77000,43,3,8,9,Panel,New/Excellent Condition,1,0,1,0,1,1,1,0,1,44.56943866977043,40.22014872768015
958,myrealty,123440,235000,94,4,5,5,Monolit,New/Excellent Condition,1,1,0,1,1,0,1,0,0,44.4672332201912,40.19625664909909
959,myrealty,122871,216000,91,4,3,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.52473536231635,40.20625843913501
960,myrealty,121686,110000,68,3,2,5,Stone,Needs Renovation/Repair,1,0,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
961,myrealty,120867,190000,90,3,4,13,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,1,44.506034062524215,40.093219317598425
962,myrealty,137943,326000,58,2,5,6,Other,Good Condition,1,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397
963,myrealty,127059,190000,110,4,11,11,Panel,New/Excellent Condition,3,0,1,1,1,0,1,0,0,44.51023319136248,40.171870020098616
964,myrealty,119114,370000,102,4,5,9,Panel,New/Excellent Condition,2,0,0,0,1,0,1,0,1,44.51181945133735,40.183313571671
965,myrealty,117761,240000,72,3,3,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.52473536231635,40.20625843913501
966,myrealty,117008,720000,144,5,8,12,Monolit,New/Excellent Condition,3,1,1,1,1,0,1,0,1,44.51166722152143,40.182206184659805
967,myrealty,125978,326000,109,3,10,17,Monolit,New/Excellent Condition,2,1,1,0,1,0,1,0,1,44.539173935967966,40.16188844717563
968,myrealty,115358,600000,222,4,11,11,Monolit,New/Excellent Condition,3,1,1,1,1,0,1,1,1,44.52473536231635,40.20625843913501
969,myrealty,113208,204000,86,3,8,9,Panel,Good Condition,1,0,1,0,1,0,0,0,0,44.51181945133735,40.183313571671
970,myrealty,112955,1100000,180,4,15,17,Monolit,New/Excellent Condition,3,1,1,1,1,0,1,0,1,44.51863665459219,40.17606564344017
971,myrealty,112835,330000,109,3,5,5,Stone,New/Excellent Condition,2,0,0,1,1,0,1,0,1,44.520265311668524,40.1995721688172
972,myrealty,121152,330000,90,3,2,4,Stone,Good Condition,1,0,0,1,1,0,1,0,0,44.514048989347714,40.1861605885798
973,myrealty,110752,450000,97,3,4,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.514048989347714,40.1861605885798
974,myrealty,109713,185000,79,4,5,6,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017
975,myrealty,109933,390000,106,3,3,7,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.50523170804844,40.19493042144863
976,myrealty,137162,320000,114,4,8,14,Monolit,New/Excellent Condition,2,1,0,0,1,0,0,0,0,44.489355959454166,40.21403837276494
977,myrealty,108292,275000,124,4,9,16,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,1,44.539173935967966,40.16188844717563
978,myrealty,107566,247000,91,3,5,9,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,1,44.49141207406966,40.19293930149094
979,myrealty,107579,1140000,231,4,2,4,Monolit,New/Excellent Condition,3,1,1,1,1,1,1,0,1,44.50523170804844,40.19493042144863
980,myrealty,106899,155000,63,2,15,16,Monolit,New/Excellent Condition,1,1,1,1,0,1,1,0,1,44.51872985,40.204131149999995
981,myrealty,105875,277000,83,3,2,5,Stone,New/Excellent Condition,1,0,0,0,1,0,1,0,1,44.519048808509375,40.177015330930764
982,myrealty,105193,126000,68,3,7,8,Monolit,New/Excellent Condition,1,1,1,1,1,1,1,0,1,44.56357158180517,40.196105983456206
983,myrealty,128203,180000,67,2,11,11,Panel,Good Condition,1,0,0,1,1,0,1,1,1,44.516127104212195,40.182748788194395
984,myrealty,100723,155000,50,2,16,18,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.52473536231635,40.20625843913501
985,myrealty,99677,460000,92,2,10,17,Monolit,New/Excellent Condition,1,1,1,1,1,1,0,0,0,44.51959732658925,40.20241187184684
986,myrealty,99599,450000,109,3,2,4,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.517821617617976,40.177431841441944
987,myrealty,98628,1800000,256,5,4,10,Monolit,New/Excellent Condition,3,1,1,1,1,0,1,0,1,44.51467793334746,40.18220208362412
988,myrealty,96331,410000,130,4,3,10,Monolit,New/Excellent Condition,2,1,1,0,0,1,0,0,0,44.5074118246583,40.184754985885355
989,myrealty,137452,251000,78,2,4,9,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,1,44.499472776670245,40.180107053322125
990,myrealty,142725,139000,83,3,4,5,Stone,Good Condition,1,0,0,1,1,0,0,0,1,44.52473536231635,40.20625843913501
991,myrealty,142724,135000,60,2,4,4,Monolit,Good Condition,1,1,0,1,1,0,1,0,1,44.56539074220192,40.19765725538915
992,myrealty,142723,110000,68,3,3,5,Stone,Good Condition,1,0,0,1,1,0,1,0,1,44.569974707998036,40.204557696102526
993,myrealty,142718,128000,74,3,5,5,Monolit,New/Excellent Condition,1,1,0,1,1,1,1,1,1,44.56366460693168,40.209309405208124
994,myrealty,142716,153000,79,3,3,5,Stone,New/Excellent Condition,1,0,0,0,1,0,1,0,1,44.50264037003831,40.20040397660547
995,myrealty,142715,130000,80,1,7,11,Monolit,New/Excellent Condition,3,0,1,1,1,1,1,0,1,44.58217085,40.187315999999996
996,myrealty,142713,128000,78,3,2,3,Stone,New/Excellent Condition,1,0,0,1,1,0,1,1,0,44.48391940382059,40.15066923296988
997,myrealty,138807,240000,81,3,3,4,Stone,Good Condition,1,0,0,0,1,0,0,0,0,44.51181945133735,40.183313571671
998,myrealty,130635,153000,76,3,5,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,0,44.49844424700246,40.19994302020931
999,myrealty,130041,295000,82,3,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
1000,myrealty,142725,139000,83,3,4,5,Stone,Good Condition,1,0,0,1,1,0,0,0,1,44.52473536231635,40.20625843913501
1001,myrealty,142724,135000,60,2,4,4,Monolit,Good Condition,1,1,0,1,1,0,1,0,1,44.56539074220192,40.19765725538915
1002,myrealty,142723,110000,68,3,3,5,Stone,Good Condition,1,0,0,1,1,0,1,0,1,44.569974707998036,40.204557696102526
1003,myrealty,142718,128000,74,3,5,5,Monolit,New/Excellent Condition,1,1,0,1,1,1,1,1,1,44.56366460693168,40.209309405208124
1004,myrealty,142716,153000,79,3,3,5,Stone,New/Excellent Condition,1,0,0,0,1,0,1,0,1,44.50264037003831,40.20040397660547
1005,myrealty,142715,130000,80,1,7,11,Monolit,New/Excellent Condition,3,0,1,1,1,1,1,0,1,44.58217085,40.187315999999996
1006,myrealty,142713,128000,78,3,2,3,Stone,New/Excellent Condition,1,0,0,1,1,0,1,1,0,44.48391940382059,40.15066923296988
1007,myrealty,138807,240000,81,3,3,4,Stone,Good Condition,1,0,0,0,1,0,0,0,0,44.51181945133735,40.183313571671
1008,myrealty,130635,153000,76,3,5,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,0,44.49844424700246,40.19994302020931
1009,myrealty,130041,295000,82,3,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
