,source,id,price,area,rooms,floor,storeys,building_type,latitude,longitude,new_building,condition,bathroom_count,F_Security,F_Elevator,F_Heating System,F_Internet,F_Balcony,F_Furniture,F_Air Conditioner
928,bnakaran,d85425,1300.0,50,2,13,13,Monolit,44.512001037598,40.185398101807,1,New/Excellent Condition,2,0,0,0,0,0,0,0
929,bnakaran,d102791,1800.0,85,2,7,8,Monolit,44.515702460327,40.177120695254,1,New/Excellent Condition,1,1,0,0,0,0,0,1
930,bnakaran,d111200,1900.0,125,3,9,12,Monolit,44.513539367072,40.182326141041,1,Good Condition,2,0,0,0,0,0,0,0
931,bnakaran,d111658,1600.0,100,3,6,10,Monolit,44.514395087881,40.182377934667,1,Good Condition,1,0,0,0,0,0,0,1
932,bnakaran,d113619,1500.0,120,3,8,14,Monolit,44.507400512695,40.184200286865,1,Good Condition,1,1,0,0,0,0,0,0
933,bnakaran,d115140,1700.0,135,3,6,9,Monolit,44.514395087881,40.182377934667,1,New/Excellent Condition,2,0,0,0,0,0,0,1
934,bnakaran,d115525,1400.0,65,2,13,20,Monolit,44.507678,40.184684,1,Good Condition,1,0,0,0,0,0,0,0
935,bnakaran,d97240,1300.0,90,3,5,23,Monolit,44.520618704038,40.175919048039,1,Good Condition,2,1,0,0,0,0,0,0
936,bnakaran,d107966,1500.0,75,2,5,5,Stone,44.51627807669,40.189534659597,0,Good Condition,1,0,0,0,0,0,0,0
937,bnakaran,d116845,420000.0,147,3,14,17,Monolit,44.52094635582,40.181653691723,1,Good Condition,2,0,0,0,0,0,0,0
938,bnakaran,d116513,490000.0,105,3,3,10,Monolit,44.512825899475,40.182836337675,1,New/Excellent Condition,2,0,0,0,0,0,0,1
939,bnakaran,d117694,1800.0,68,2,8,24,Monolit,44.519941370361,40.175601859044,1,Good Condition,1,1,0,0,0,0,0,0
940,bnakaran,d117692,330000.0,92,3,5,5,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,0
941,bnakaran,d98200,2000.0,142,3,8,15,Monolit,44.516756320645,40.182546445472,1,Good Condition,2,1,0,0,0,0,0,0
942,bnakaran,d102041,375000.0,145,4,4,7,Monolit,44.505953,40.180922,1,Good Condition,2,0,0,0,0,0,0,0
943,bnakaran,d114126,435000.0,165,5,11,17,Monolit,44.49717325656,40.193878090556,1,Good Condition,3,0,0,0,0,0,0,0
944,bnakaran,d114878,2500.0,135,4,5,16,Monolit,44.504471,40.180626,1,Good Condition,2,0,0,0,0,0,0,0
945,bnakaran,d115105,255000.0,130,5,3,5,Stone,44.49724554114,40.197988225659,0,Good Condition,2,0,0,0,0,0,0,1
946,bnakaran,d115282,315000.0,137,4,2,6,Monolit,44.491773407443,40.220544638857,1,Good Condition,2,0,0,0,0,0,0,1
947,bnakaran,d115331,500000.0,178,4,5,8,Monolit,44.514254734085,40.199972465475,1,New/Excellent Condition,2,0,0,0,0,0,0,0
948,bnakaran,d116616,323000.0,90,3,6,8,Other,44.519339312825,40.180868831777,0,Good Condition,2,0,0,0,0,0,0,0
949,bnakaran,d117260,175000.0,52,3,3,5,Stone,44.52789,40.182755,0,Good Condition,1,0,0,0,0,0,0,0
950,bnakaran,d83695,950.0,73,3,2,7,Panel,44.511299133301,40.188098907471,0,Good Condition,1,0,0,0,0,0,0,0
951,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
952,bnakaran,d109011,900.0,39,2,3,5,Stone,44.524913797622,40.178097120028,0,Good Condition,1,0,0,0,0,0,0,0
953,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
954,bnakaran,d97606,235000.0,43,1,5,15,Monolit,44.511365082973,40.179825070883,1,Good Condition,1,1,0,0,0,0,0,1
955,bnakaran,d117893,3500.0,180,4,3,9,Monolit,44.514441338623,40.18171777655,1,Good Condition,2,0,0,0,0,0,0,1
956,bnakaran,d101518,1200.0,56,2,13,14,Monolit,44.503235830688,40.173471355615,1,Good Condition,1,0,0,0,0,0,0,0
957,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
958,bnakaran,d83695,950.0,73,3,2,7,Other,44.511299133301,40.188098907471,0,Good Condition,1,0,0,0,1,1,1,1
959,bnakaran,d109011,900.0,39,2,3,5,Stone,44.524913797622,40.178097120028,0,Good Condition,1,0,0,0,0,0,0,0
960,bnakaran,d103247,340000.0,150,4,3,18,Monolit,44.516460324081,40.203668475571,1,Good Condition,2,1,0,0,0,0,0,1
961,bnakaran,d97606,235000.0,43,1,5,15,Monolit,44.511365082973,40.179825070883,1,Good Condition,1,1,0,0,0,0,0,1
962,bnakaran,d117893,3500.0,180,4,3,9,Monolit,44.514441338623,40.18171777655,1,Good Condition,2,0,0,0,0,0,0,1
963,bnakaran,d101518,1200.0,56,2,13,14,Monolit,44.503235830688,40.173471355615,1,Good Condition,1,0,0,0,0,0,0,0
964,bnakaran,d108176,3000.0,145,3,9,12,Monolit,44.514983144843,40.182035825924,1,Good Condition,2,1,0,0,0,0,0,1
965,bnakaran,d111713,1800.0,60,2,11,18,Monolit,44.509842,40.18046,1,Good Condition,1,0,0,0,0,0,0,1
966,bnakaran,d117560,155000.0,80,2,7,16,Other,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
967,bnakaran,d117553,1250.0,110,3,5,8,Monolit,44.509799957275,40.174900054932,1,Good Condition,1,1,0,0,0,0,0,0
968,bnakaran,d112016,2200.0,140,3,11,14,Monolit,44.508352017197,40.183659602566,1,Good Condition,2,0,0,0,0,0,0,0
969,bnakaran,d116450,3000.0,170,4,3,10,Monolit,44.509422866409,40.179510611134,1,Good Condition,3,1,0,0,0,0,0,1
970,bnakaran,d86405,1100.0,54,2,4,5,Stone,44.5085557,40.180233,0,Good Condition,1,0,0,0,0,0,0,0
971,bnakaran,d116830,2400.0,135,3,10,12,Monolit,44.508399963379,40.183498382568,1,New/Excellent Condition,2,0,0,0,0,0,0,0
972,bnakaran,d108749,3000.0,220,4,8,8,Monolit,44.514398423279,40.182277352187,1,Good Condition,2,1,0,0,0,0,0,1
973,bnakaran,d117064,1700.0,105,3,4,5,Monolit,44.514613,40.182121,1,Good Condition,1,1,0,0,0,0,0,0
974,bnakaran,d107554,187950.0,125,4,8,10,Monolit,44.545980515027,40.19442802257,1,Needs Renovation/Repair,3,0,0,0,0,0,0,1
975,bnakaran,d110650,1500.0,150,3,5,23,Monolit,44.519401550293,40.175800323486,1,Good Condition,2,0,0,0,0,0,0,0
976,bnakaran,d113598,1500.0,55,2,4,16,Monolit,44.505818,40.183843,1,Good Condition,1,1,0,0,0,0,0,1
977,bnakaran,d111336,800000.0,320,5,18,18,Monolit,44.486276542328,40.199895630524,1,New/Excellent Condition,5,1,0,0,0,0,0,1
978,bnakaran,d104552,1600.0,70,2,12,15,Monolit,44.510446796295,40.180706464026,1,New/Excellent Condition,1,0,0,0,0,0,0,0
979,bnakaran,d106031,550000.0,198,3,9,9,Monolit,44.499844,40.19798,1,Good Condition,3,0,0,0,0,0,0,0
980,bnakaran,d115388,750000.0,235,5,6,6,Monolit,44.511603,40.181928,1,Good Condition,2,0,0,0,0,0,0,0
981,bnakaran,d117786,2500.0,93,3,2,5,Stone,44.506571220901,40.185361780147,0,Good Condition,2,0,0,0,0,0,0,0
982,bnakaran,d117102,7750.0,300,5,9,10,Monolit,44.514784661376,40.181182883197,1,New/Excellent Condition,4,0,0,0,0,0,0,0
983,bnakaran,d117728,1125.0,52,2,4,8,Monolit,44.509528,40.203008,1,New/Excellent Condition,1,0,0,0,0,0,0,0
984,bnakaran,d112922,430000.0,130,4,8,13,Monolit,44.49773349451,40.18144111018,1,New/Excellent Condition,2,0,0,0,0,0,0,1
985,bnakaran,d117636,2500.0,131,3,10,15,Monolit,44.512879,40.17787,1,Good Condition,2,1,0,0,0,0,0,1
986,bnakaran,d114126,435000.0,165,5,11,17,Monolit,44.49717325656,40.193878090556,1,Good Condition,3,0,0,0,0,0,0,0
987,bnakaran,d117334,750000.0,150,4,5,12,Monolit,44.516331813492,40.190678,1,Good Condition,2,0,0,0,0,0,0,0
988,bnakaran,d117345,5000.0,200,4,4,5,Monolit,44.519182797622,40.186517170545,1,New/Excellent Condition,4,0,0,0,0,0,0,1
989,bnakaran,d117415,250000.0,50,2,13,13,Other,44.509672,40.1825,1,Good Condition,1,0,0,0,0,0,0,0
990,bnakaran,d117451,2000.0,110,4,2,4,Stone,44.521626523198,40.179706225382,0,Good Condition,2,0,0,0,0,0,0,0
991,bnakaran,d117578,1700.0,68,2,9,16,Monolit,44.514816847885,40.181676631433,1,Good Condition,1,0,0,0,0,0,0,0
992,bnakaran,d102666,280000.0,135,4,5,10,Monolit,44.512278017196,40.196568820992,1,New/Excellent Condition,2,1,0,0,0,0,0,0
993,bnakaran,d115504,264000.0,197,3,8,9,Monolit,44.541246814757,40.192968448314,1,Needs Renovation/Repair,3,0,0,1,0,0,0,1
994,bnakaran,d115688,350000.0,100,3,2,6,Stone,44.518451685843,40.178064348413,0,Good Condition,1,0,0,0,0,0,0,0
995,bnakaran,d115971,4000.0,265,5,13,14,Monolit,44.497512763229,40.183425087143,0,Good Condition,4,1,0,0,0,0,0,1
996,bnakaran,d116880,350000.0,104,3,1,15,Monolit,44.516364,40.190678,1,Good Condition,2,0,0,0,0,0,0,0
997,bnakaran,d116903,2400.0,140,4,7,12,Monolit,44.509546,40.17987763,1,Good Condition,2,1,0,0,0,0,0,0
998,bnakaran,d113464,50.0,60,2,3,14,Monolit,44.503806,40.153376,1,Good Condition,1,1,0,0,0,0,0,1
999,bnakaran,d117690,1300.0,90,3,5,10,Panel,44.516558542327,40.182821964254,0,Good Condition,1,0,0,0,0,0,0,0
1000,bnakaran,d112939,430000.0,117,3,4,4,Stone,44.51163,40.184608,0,Good Condition,2,0,0,0,0,0,0,0
1001,bnakaran,d117300,82000.0,33,2,12,14,Other,44.505718691787,40.205087339636,0,New/Excellent Condition,1,0,0,0,0,0,0,0
1002,bnakaran,d96493,1000.0,67,2,6,10,Monolit,44.514958627563,40.178923385299,1,Good Condition,1,0,0,0,0,0,0,0
1003,bnakaran,d86810,131000.0,39,2,4,4,Stone,44.512050920857,40.185021654168,0,Good Condition,1,0,0,0,0,0,0,0
1004,bnakaran,d97605,225000.0,36,1,3,15,Monolit,44.511268523448,40.179866056272,1,Good Condition,1,1,0,0,0,0,0,1
1005,bnakaran,d103793,185000.0,61,2,2,5,Stone,44.50469859247,40.178883366649,0,New/Excellent Condition,1,0,0,0,0,0,0,1
1006,bnakaran,d112892,260000.0,60,2,11,11,Monolit,44.514714923942,40.180791997126,1,Good Condition,1,0,0,0,0,0,0,0
1007,bnakaran,d114996,245000.0,82,2,9,16,Monolit,44.498020834609,40.193458479445,1,Good Condition,1,0,0,0,0,0,0,1
1008,bnakaran,d115609,135000.0,51,2,4,10,Panel,44.521257524497,40.172387323401,0,Good Condition,1,0,0,1,0,0,0,0
1009,bnakaran,d116588,135000.0,53,2,13,16,Monolit,44.519158,40.164487,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1010,bnakaran,d101618,1200.0,60,2,13,16,Monolit,44.521098,40.2068569885,1,Good Condition,1,0,0,0,0,0,0,0
1011,bnakaran,d117673,147500.0,51,2,3,7,Monolit,44.529147,40.180977,1,Good Condition,1,0,0,0,0,0,0,1
1012,bnakaran,d109715,4000.0,145,4,15,18,Monolit,44.508144704366,40.183877588573,1,Good Condition,2,0,0,0,0,0,0,0
1013,bnakaran,d116287,215000.0,116,4,9,12,Monolit,44.467231805525,40.190351925737,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
1014,bnakaran,d117292,1300.0,60,2,3,5,Stone,44.5066000502,40.17897960501,0,Good Condition,1,0,0,0,0,0,0,0
1015,bnakaran,d117579,160000.0,89,3,3,5,Stone,44.513892509261,40.165163273084,0,Good Condition,2,0,0,1,0,0,0,1
1016,bnakaran,d117672,158000.0,60,2,3,5,Monolit,44.535684727508,40.186212629436,1,Needs Renovation/Repair,1,0,0,0,0,0,0,1
1017,bnakaran,d94193,230000.0,78,2,4,4,Stone,44.522062889469,40.206548361418,0,New/Excellent Condition,1,0,0,0,0,0,0,0
1018,bnakaran,d117653,2000.0,105,3,11,15,Monolit,44.519886,40.203801,1,New/Excellent Condition,0,0,0,0,0,0,0,0
1019,bnakaran,d117641,380000.0,165,4,3,6,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,0,0,0,0,0
1020,bnakaran,d117602,135000.0,76,3,9,9,Panel,44.508201599121,40.199501037598,0,Good Condition,1,0,0,0,0,0,0,0
1021,bnakaran,d117648,1000.0,65,2,3,11,Monolit,44.499761063476,40.200393697425,1,Good Condition,1,0,0,0,0,0,0,0
1022,bnakaran,d116579,330000.0,122,4,8,14,Monolit,44.483353462981,40.174898390487,1,New/Excellent Condition,2,0,0,1,0,0,0,1
1023,bnakaran,d117406,1300.0,70,3,3,9,Other,44.512695246696,40.182558208846,0,Good Condition,1,0,0,0,0,0,0,0
1024,bnakaran,d117586,1300.0,100,3,4,9,Monolit,44.512879,40.17787,1,Good Condition,2,1,0,0,0,0,0,0
1025,bnakaran,d117639,1000.0,130,4,10,14,Other,44.500769,40.197098,1,Good Condition,2,0,0,0,0,0,0,0
1026,bnakaran,d117635,200000.0,102,4,4,5,Stone,44.569473,40.204317,0,Good Condition,2,1,0,0,0,0,0,0
1027,bnakaran,d117640,1500.0,60,2,10,14,Monolit,44.515071,40.165969,1,Good Condition,1,0,0,0,0,0,0,0
1028,bnakaran,d74271,175000.0,70,2,3,6,Stone,44.471509026459,40.191081302479,0,Good Condition,2,0,0,0,0,0,0,0
1029,bnakaran,d73132,150000.0,50,2,3,9,Monolit,44.501598034393,40.201013558883,1,Good Condition,1,0,0,0,0,0,0,1
1030,bnakaran,d117633,3000.0,200,4,4,16,Monolit,44.516620071441,40.17792573882,1,Good Condition,2,1,0,0,0,0,0,0
1031,bnakaran,d117634,1125000.0,275,5,13,13,Monolit,44.48980333688,40.179509721771,1,Good Condition,3,1,0,0,0,0,0,1
1032,bnakaran,d72996,2000.0,120,3,6,10,Monolit,44.514863491058,40.180512733596,1,Good Condition,1,1,0,0,0,0,0,0
1033,bnakaran,d112840,3000.0,200,4,10,16,Monolit,44.510965,40.181363,1,Good Condition,2,0,0,0,0,0,0,0
1034,bnakaran,d117186,870000.0,140,3,10,11,Monolit,44.514334050262,40.182433703864,1,New/Excellent Condition,2,0,0,0,0,0,0,0
1035,bnakaran,d115038,3000.0,180,4,8,16,Monolit,44.507266370361,40.181576150645,1,Good Condition,2,0,0,0,0,0,0,0
1036,bnakaran,d117632,155000.0,80,3,7,16,Panel,44.503824779097,40.192043307697,0,Good Condition,1,0,0,0,0,0,0,1
1037,bnakaran,d117618,445000.0,90,2,4,6,Stone,44.517591847885,40.187878977592,0,Good Condition,1,0,0,0,0,0,0,0
1038,bnakaran,d117623,800.0,45,2,9,9,Monolit,44.517022558197,40.170835481025,1,Good Condition,1,1,0,0,0,0,0,1
1039,bnakaran,d117620,130000.0,56,2,11,14,Monolit,44.506523354492,40.205770112247,0,Good Condition,1,0,0,0,0,0,0,1
1040,bnakaran,d117616,129000.0,80,3,4,9,Panel,44.569219433178,40.185741262593,0,Good Condition,1,0,0,0,0,0,0,1
1041,bnakaran,d117617,1600.0,145,4,10,12,Monolit,44.50822847,40.18469734,1,Good Condition,2,1,0,0,0,0,0,0
1042,bnakaran,d117573,290000.0,101,3,10,14,Monolit,44.519886,40.203801,1,New/Excellent Condition,1,1,0,0,0,0,0,0
1043,bnakaran,d117614,1000.0,59,2,2,9,Panel,44.513352253964,40.183516598298,0,Good Condition,1,0,0,1,0,0,0,1
1044,bnakaran,d117168,225000.0,59,2,4,10,Monolit,44.51938759259,40.181539500098,1,Good Condition,1,0,0,1,0,0,0,0
1045,bnakaran,d117608,148000.0,80,2,16,16,Panel,44.507054018523,40.184604741087,0,Good Condition,2,0,0,0,0,0,0,1
1046,bnakaran,d117597,139000.0,140,3,4,5,Stone,44.573447993422,40.199090899141,0,Good Condition,2,0,0,1,0,0,0,1
1047,bnakaran,d108979,2500.0,120,2,8,10,Monolit,44.515394,40.182066,1,Good Condition,2,1,0,0,0,0,0,1
1048,bnakaran,d117590,1500.0,70,2,6,10,Monolit,44.512879,40.17787,1,Good Condition,1,1,0,0,0,0,0,1
1049,bnakaran,d117585,1500.0,80,3,5,9,Panel,44.516258134918,40.182994771294,0,Good Condition,1,0,0,0,0,0,0,1
1050,bnakaran,d117552,1600.0,90,4,4,4,Stone,44.505100250244,40.184101104736,0,Good Condition,2,0,0,0,0,0,0,0
1051,bnakaran,d117580,225000.0,102,3,5,5,Stone,44.520169780426,40.181923143493,0,Good Condition,1,0,0,0,0,0,0,0
1052,bnakaran,d117581,225000.0,102,4,5,5,Stone,44.520094678573,40.181849081165,0,Good Condition,1,0,0,0,0,0,0,0
1053,bnakaran,d117457,1200.0,60,2,11,16,Monolit,44.516297662704,40.204137247225,1,Good Condition,1,1,0,0,0,0,0,1
1054,bnakaran,d117567,1175.0,65,3,5,6,Monolit,44.516998291016,40.180500030518,0,Good Condition,1,0,0,0,0,0,0,1
1055,bnakaran,d98093,1400.0,124,3,6,14,Monolit,44.512479830349,40.185627192379,1,Good Condition,1,0,0,0,0,0,0,1
1056,bnakaran,d117574,219000.0,74,2,2,5,Stone,44.512879,40.17787,0,Good Condition,1,0,0,1,0,0,0,1
1057,bnakaran,d117575,219000.0,74,3,2,5,Stone,44.512879,40.17787,0,Good Condition,1,0,0,1,0,0,0,1
1058,bnakaran,d115762,225000.0,78,3,3,9,Panel,44.505216,40.181356,0,Good Condition,1,0,0,0,0,0,0,0
1059,bnakaran,d117225,1600.0,65,2,5,6,Stone,44.506099700928,40.180099487305,0,Good Condition,2,1,0,0,0,0,0,0
1060,bnakaran,d116346,1900.0,100,3,5,21,Monolit,44.520288814819,40.183514892486,1,Good Condition,1,0,0,0,0,0,0,0
1061,bnakaran,d117569,1000.0,68,2,10,17,Monolit,44.499404,40.203477,1,Good Condition,1,0,0,0,0,0,0,0
1062,bnakaran,d117426,1300.0,70,2,4,6,Monolit,44.493461129333,40.19580972761,1,Good Condition,1,0,0,1,0,0,0,0
1063,bnakaran,d117218,450000.0,105,4,2,6,Monolit,44.513763239425,40.191315556553,1,New/Excellent Condition,1,0,0,0,0,0,0,0
1064,bnakaran,d117335,220000.0,100,3,11,16,Monolit,44.512879,40.17787,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
1065,bnakaran,d117544,2250.0,94,3,5,5,Stone,44.517200469971,40.188400268555,0,Good Condition,3,0,0,0,0,0,0,0
1066,bnakaran,d117545,250000.0,47,2,6,5,Stone,44.517200469971,40.188400268555,0,Good Condition,1,0,0,0,0,0,0,0
1067,bnakaran,d117559,160000.0,83,3,4,7,Other,44.563993,40.210592,1,Good Condition,2,0,0,0,0,0,0,1
1068,bnakaran,d117557,1100.0,45,2,11,11,Panel,44.507301330566,40.179298400879,0,Good Condition,1,0,0,1,0,0,0,0
1069,bnakaran,d117555,2300.0,130,4,4,10,Monolit,44.512453847885,40.183097207282,1,Good Condition,2,0,0,0,0,0,0,0
1070,bnakaran,d117554,139000.0,52,2,3,16,Monolit,44.503159,40.166203,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1071,bnakaran,d117531,390000.0,156,3,13,16,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,1
1072,bnakaran,d113511,150000.0,40,1,8,11,Other,44.508405122284,40.179167280744,0,Good Condition,1,1,0,0,0,0,0,0
1073,bnakaran,d117536,395000.0,113,3,4,13,Monolit,44.513194017197,40.185145430804,1,Good Condition,2,0,0,0,0,0,0,0
1074,bnakaran,d112604,1500.0,92,3,5,14,Monolit,44.496078271164,40.200501064183,0,Good Condition,1,0,0,0,0,0,0,0
1075,bnakaran,d117521,110000.0,60,2,2,6,Stone,44.532505576721,40.202521743264,0,Good Condition,1,0,0,0,0,0,0,1
1076,bnakaran,d117535,225000.0,72,2,10,10,Panel,44.511125509262,40.18154981218,0,Good Condition,1,0,0,0,0,0,0,1
1077,bnakaran,d117037,1200.0,100,3,6,9,Panel,44.519765730163,40.186124261034,0,Good Condition,2,0,0,0,0,0,0,0
1078,bnakaran,d110742,1000.0,60,2,3,12,Monolit,44.512461830688,40.196316774051,1,Good Condition,1,1,0,0,0,0,0,0
1079,bnakaran,d114626,2000.0,150,4,12,15,Monolit,44.511871411391,40.185454149571,1,Good Condition,2,0,0,0,0,0,0,1
1080,bnakaran,d117540,385000.0,92,2,8,9,Monolit,44.512879,40.17787,1,Good Condition,1,1,0,0,0,0,0,1
1081,bnakaran,d117538,147500.0,70,2,10,10,Panel,44.508505728836,40.180659731228,0,Needs Renovation/Repair,2,0,0,1,0,0,0,1
1082,bnakaran,d117539,385000.0,92,3,8,9,Monolit,44.514410920112,40.188599584974,1,Good Condition,2,0,0,0,0,0,0,1
1083,bnakaran,d104622,2000.0,140,3,5,8,Monolit,44.514140931212,40.180283441678,1,New/Excellent Condition,1,1,0,0,0,0,0,1
1084,bnakaran,d109366,3000.0,165,4,12,16,Monolit,44.506452474807,40.183235054838,1,New/Excellent Condition,3,1,0,0,0,0,0,0
1085,bnakaran,d117534,138000.0,37,2,4,4,Stone,44.512886694442,40.166280775702,0,Good Condition,1,0,0,0,0,0,0,1
1086,bnakaran,d117527,210000.0,86,4,4,12,Panel,44.496496984065,40.194873628935,0,Good Condition,1,0,0,0,0,0,0,0
1087,bnakaran,d117528,297000.0,101,3,8,8,Monolit,44.522986728836,40.21329623335,1,Good Condition,2,0,0,0,0,0,0,0
1088,bnakaran,d115626,1400.0,60,2,5,18,Monolit,44.509842,40.18046,1,Good Condition,1,0,0,0,0,0,0,1
1089,bnakaran,d115370,269900.0,118,3,5,18,Monolit,44.488881186508,40.213354827133,1,Good Condition,2,0,0,0,0,0,0,0
1090,bnakaran,d117526,135000.0,72,3,5,5,Other,44.501363591262,40.205939059578,0,New/Excellent Condition,1,0,0,0,0,0,0,1
1091,bnakaran,d117525,102000.0,55,3,4,4,Stone,44.519551910201,40.209482331542,0,Good Condition,2,0,0,0,0,0,0,1
1092,bnakaran,d117524,192000.0,98,3,7,9,Other,44.487407760574,40.194919133553,0,New/Excellent Condition,2,0,0,0,0,0,0,0
1093,bnakaran,d117523,235000.0,100,3,4,6,Monolit,44.514945,40.202168,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
1094,bnakaran,d103654,1000.0,75,3,2,5,Stone,44.511001586914,40.165000915527,0,Good Condition,1,0,0,0,0,0,0,0
1095,bnakaran,d117518,950000.0,146,3,8,14,Monolit,44.520182,40.184829,1,Good Condition,2,0,0,0,0,0,0,1
1096,bnakaran,d117520,450000.0,75,2,14,16,Monolit,44.508291034393,40.184965006334,1,Good Condition,1,0,0,0,0,0,0,0
1097,bnakaran,d117516,160000.0,110,4,9,9,Panel,44.576331595245,40.219203674709,0,Good Condition,2,0,0,0,0,0,0,1
1098,bnakaran,d117506,20000.0,18,1,2,2,Monolit,44.512879,40.17787,1,Good Condition,1,1,0,0,0,0,0,0
1099,bnakaran,d112156,1600.0,58,2,6,9,Monolit,44.510496188837,40.179313664828,1,New/Excellent Condition,1,0,0,1,0,0,0,0
1100,bnakaran,d116234,1100.0,44,2,9,11,Monolit,44.509712760574,40.180400184865,0,Good Condition,1,0,0,0,0,0,0,0
1101,bnakaran,d109532,2500.0,145,3,3,11,Monolit,44.50880947879,40.183167765479,1,Good Condition,3,0,0,0,0,0,0,0
1102,bnakaran,d116829,1500.0,68,2,9,12,Monolit,44.514999389648,40.18159866333,1,Good Condition,1,0,0,0,0,0,0,1
1103,bnakaran,d106982,2200.0,139,3,15,17,Monolit,44.526611042939,40.17669498324,1,Good Condition,2,1,0,0,0,0,0,0
1104,bnakaran,d108978,2500.0,120,2,8,10,Monolit,44.515394,40.182066,1,Good Condition,2,0,0,0,0,0,0,1
1105,bnakaran,d117508,1400.0,70,3,6,13,Monolit,44.515244933868,40.178935884196,1,Good Condition,2,0,0,0,0,0,0,0
1106,bnakaran,d79061,675.0,39,1,4,13,Monolit,44.50008845,40.17896831,1,Good Condition,1,0,0,0,0,0,0,0
1107,bnakaran,d113148,45.0,40,2,1,4,Stone,44.517416661377,40.186248514937,0,Good Condition,1,0,0,0,0,0,0,0
1108,bnakaran,d117511,113000.0,76,3,4,5,Other,44.520662474869,40.208501371655,0,Needs Renovation/Repair,1,0,0,0,0,0,0,1
1109,bnakaran,d77629,1200.0,64,3,2,11,Panel,44.512958315245,40.184349180663,0,Good Condition,1,0,0,0,0,0,0,0
1110,bnakaran,d117252,159000.0,57,3,10,10,Monolit,44.512715033065,40.164988496793,1,Good Condition,1,0,0,1,0,0,0,1
1111,bnakaran,d97107,2500.0,110,3,2,7,Monolit,44.512769376057,40.19508027502,1,Good Condition,2,1,0,0,0,0,0,0
1112,bnakaran,d94457,3000.0,120,4,7,15,Monolit,44.507701873779,40.184395,1,Good Condition,2,0,0,0,0,0,0,0
1113,bnakaran,d117443,1250.0,90,2,9,13,Monolit,44.51475696,40.18300474,1,New/Excellent Condition,0,0,0,0,0,0,0,0
1114,bnakaran,d117469,3125.0,230,3,5,9,Monolit,44.512100219727,40.179100036621,1,New/Excellent Condition,3,1,0,0,0,0,0,0
1115,bnakaran,d117498,1000.0,85,2,9,10,Panel,44.511093322754,40.181558041648,0,Good Condition,1,0,0,0,0,0,0,0
1116,bnakaran,d117456,1200.0,118,4,11,16,Monolit,44.521179320264,40.213556209765,1,Good Condition,2,0,0,0,0,0,0,1
1117,bnakaran,d117491,360000.0,110,4,3,4,Stone,44.521219725547,40.179064230908,0,Good Condition,2,0,0,0,0,0,0,0
1118,bnakaran,d113013,1500.0,130,3,14,15,Monolit,44.51240735,40.18048421,1,Good Condition,2,0,0,0,0,0,0,0
1119,bnakaran,d115478,1200.0,80,2,4,10,Monolit,44.509229509262,40.184188052291,1,Good Condition,1,0,0,0,0,0,0,1
1120,bnakaran,d115488,1200.0,90,3,4,10,Monolit,44.507866947082,40.184360858072,1,Good Condition,2,0,0,0,0,0,0,0
1121,bnakaran,d113555,1200.0,72,2,4,10,Monolit,44.512429661437,40.189385666802,1,Good Condition,1,0,0,1,0,0,0,0
1122,bnakaran,d113564,3800.0,170,3,14,14,Monolit,44.520010751974,40.175519688662,1,New/Excellent Condition,2,0,0,0,0,0,0,0
1123,bnakaran,d115719,180000.0,110,3,16,18,Monolit,44.512879,40.17787,1,Needs Renovation/Repair,0,0,0,1,0,0,0,1
1124,bnakaran,d114803,1300.0,90,4,2,5,Other,44.513500213623,40.187999725342,0,Good Condition,1,0,0,0,0,0,1,1
1125,bnakaran,d115490,1200.0,58,2,13,19,Monolit,44.511577518492,40.181382069924,1,Good Condition,1,0,0,1,0,0,0,0
1126,bnakaran,d115761,1800.0,130,3,6,8,Monolit,44.515098571777,40.182598114014,1,Good Condition,2,0,0,0,0,0,0,1
1127,bnakaran,d117468,133000.0,78,3,2,5,Stone,44.495371,40.20232,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1128,bnakaran,d117482,195000.0,76,3,4,4,Stone,44.522816580664,40.178882750868,0,Good Condition,2,0,0,0,0,0,0,0
1129,bnakaran,d110507,2100.0,135,3,4,13,Monolit,44.515098571777,40.182598114014,1,Good Condition,2,0,0,0,0,0,0,1
1130,bnakaran,d117466,240000.0,79,3,3,5,Stone,44.520503865081,40.18470556993,0,Good Condition,2,0,0,0,0,0,0,1
1131,bnakaran,d117461,830000.0,143,5,3,4,Stone,44.518273284377,40.189082109295,0,Good Condition,1,0,0,0,0,0,0,0
